geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
17013,pa,-77.19825,40.24174,12381,10,19,9,90
17015,pa,-77.23118,40.1772,8912,8,17,9,112.5
17016,pa,-76.40229,40.27747,191,6,13,7,116.7
17017,pa,-76.88255,40.64334,1152,6,13,7,116.7
17018,pa,-76.88117,40.40247,2482,7,14,7,100
17019,pa,-77.02254,40.09009,7815,8,17,9,112.5
17020,pa,-77.04341,40.41182,4065,7,14,7,100
17021,pa,-77.65933,40.33956,916,3,8,5,166.7
17022,pa,-76.60866,40.16634,10062,9,18,9,100
17023,pa,-76.81626,40.58427,1850,4,9,5,125
17024,pa,-77.31208,40.40961,1029,5,12,7,140
17025,pa,-76.97601,40.29507,6873,9,17,8,88.9
17026,pa,-76.42848,40.46204,1615,7,14,7,100
17027,pa,-76.99598,40.15615,174,8,16,8,100
17028,pa,-76.65823,40.39419,1404,8,15,7,87.5
17029,pa,-77.622,40.55452,154,2,5,3,150
17030,pa,-76.72561,40.60923,467,4,8,4,100
17032,pa,-76.82064,40.49314,4547,6,12,6,100
17033,pa,-76.6354,40.2732,5153,8,16,8,100
17034,pa,-76.78529,40.20874,1018,10,19,9,90
17035,pa,-77.57482,40.41636,676,4,10,6,150
17036,pa,-76.69871,40.28546,9087,8,16,8,100
17037,pa,-77.42032,40.4339,768,5,11,6,120
17038,pa,-76.54609,40.46928,3365,7,14,7,100
17039,pa,-76.24105,40.29072,18,6,13,7,116.7
17040,pa,-77.31612,40.3169,1464,5,12,7,140
17041,pa,-76.5396,40.21663,86,8,17,9,112.5
17042,pa,-76.42496,40.29454,15094,7,14,7,100
17043,pa,-76.90012,40.24691,2322,8,17,9,112.5
17044,pa,-77.59428,40.57844,10576,3,8,5,166.7
17045,pa,-77.00344,40.58872,1778,7,14,7,100
17046,pa,-76.43006,40.38265,10580,7,14,7,100
17047,pa,-77.41817,40.36378,1157,5,11,6,120
17048,pa,-76.72604,40.60781,2188,3,7,4,133.3
17049,pa,-77.25609,40.65304,1850,6,12,6,100
17050,pa,-77.0263,40.24854,13459,9,17,8,88.9
17051,pa,-77.77507,40.45875,3001,4,10,6,150
17052,pa,-77.98104,40.31687,1184,2,5,3,150
17053,pa,-77.03152,40.32556,2314,8,15,7,87.5
17055,pa,-77.00358,40.17896,12930,8,16,8,100
17056,pa,-77.35426,40.53729,68,7,15,8,114.3
17057,pa,-76.72519,40.19379,8254,9,19,10,111.1
17058,pa,-77.55433,40.49618,899,6,13,7,116.7
17059,pa,-77.38458,40.59169,3735,6,14,8,133.3
17060,pa,-77.89671,40.46786,749,2,5,3,150
17061,pa,-76.91224,40.56662,3698,7,13,6,85.7
17062,pa,-77.16722,40.55206,2216,6,13,7,116.7
17063,pa,-77.47578,40.76197,2113,3,8,5,166.7
17064,pa,-76.4762,40.24226,644,7,14,7,100
17065,pa,-77.19019,40.11146,1813,7,14,7,100
17066,pa,-77.8619,40.356,3054,6,13,7,116.7
17067,pa,-76.31538,40.38703,5629,7,14,7,100
17068,pa,-77.17702,40.40981,1741,6,12,6,100
17069,pa,-76.97004,40.45399,65,7,15,8,114.3
17070,pa,-76.86591,40.20303,6750,8,15,7,87.5
17071,pa,-77.60072,40.29928,127,3,8,5,166.7
17072,pa,-77.08173,40.23373,79,9,18,9,100
17073,pa,-76.25604,40.30317,2321,5,10,5,100
17074,pa,-77.14453,40.48041,3588,6,12,6,100
17075,pa,-77.83364,40.39437,100,4,9,5,125
17076,pa,-77.31176,40.61619,23,6,14,8,133.3
17077,pa,-76.53594,40.40301,9,7,15,8,114.3
17078,pa,-76.58352,40.28595,8276,8,15,7,87.5
17080,pa,-76.8031,40.64068,176,6,12,6,100
17081,pa,-77.28345,40.20102,174,9,18,9,100
17082,pa,-77.42765,40.49839,1914,5,10,5,100
17083,pa,-76.43759,40.2776,48,6,13,7,116.7
17084,pa,-77.62788,40.68506,1977,3,9,6,200
17086,pa,-77.12443,40.69059,1471,6,12,6,100
17087,pa,-76.26225,40.40517,1089,6,12,6,100
17088,pa,-76.29422,40.30068,432,6,13,7,116.7
17090,pa,-77.18197,40.32928,2205,7,15,8,114.3
17093,pa,-76.93119,40.30776,338,9,18,9,100
17094,pa,-77.21767,40.58322,1278,5,11,6,120
17097,pa,-76.67743,40.5801,653,3,7,4,133.3
17098,pa,-76.63233,40.58896,1440,2,6,4,200
17099,pa,-77.57573,40.64516,631,6,13,7,116.7
17101,pa,-76.88764,40.25915,987,9,17,8,88.9
17102,pa,-76.89673,40.27151,3693,9,17,8,88.9
17103,pa,-76.86633,40.27596,4960,8,17,9,112.5
17104,pa,-76.86252,40.25494,7091,9,17,8,88.9
17109,pa,-76.8243,40.28995,7652,8,16,8,100
17110,pa,-76.88558,40.31559,10841,8,17,9,112.5
17111,pa,-76.78488,40.26895,12309,8,17,9,112.5
17112,pa,-76.77648,40.37311,16098,8,16,8,100
17113,pa,-76.8275,40.22552,4616,8,16,8,100
17120,pa,-76.8828,40.26519,5,9,17,8,88.9
17201,pa,-77.65617,39.96106,10007,7,16,9,128.6
17202,pa,-77.67751,39.9214,14294,7,15,8,114.3
17210,pa,-77.66124,40.19636,205,2,6,4,200
17211,pa,-78.40704,39.75267,515,5,11,6,120
17212,pa,-78.06452,39.81271,410,5,13,8,160
17213,pa,-77.7706,40.2536,579,3,9,6,200
17214,pa,-77.47122,39.74794,539,4,10,6,150
17215,pa,-77.89398,40.07781,229,4,9,5,125
17217,pa,-77.72156,40.23863,105,3,7,4,133.3
17219,pa,-77.6856,40.23129,466,2,5,3,150
17220,pa,-77.74113,40.18487,286,3,9,6,200
17221,pa,-77.81671,40.06662,602,3,8,5,166.7
17222,pa,-77.49226,39.89528,6044,4,10,6,150
17223,pa,-77.95321,40.07799,209,3,9,6,200
17224,pa,-77.89746,39.96797,1532,6,13,7,116.7
17225,pa,-77.75933,39.78641,8819,8,16,8,100
17228,pa,-78.09335,39.98711,691,4,11,7,175
17229,pa,-78.01133,40.07831,880,4,10,6,150
17233,pa,-78.0017,39.95526,2763,4,9,5,125
17235,pa,-77.69805,39.85719,302,7,15,8,114.3
17236,pa,-77.94518,39.79807,4734,8,17,9,112.5
17237,pa,-77.5418,39.83861,656,4,9,5,125
17238,pa,-78.13093,39.85816,975,6,14,8,133.3
17239,pa,-77.83677,40.1318,169,4,9,5,125
17240,pa,-77.5831,40.15424,1771,9,18,9,100
17241,pa,-77.40337,40.17782,5176,8,16,8,100
17243,pa,-77.81971,40.27762,1198,3,9,6,200
17244,pa,-77.66269,40.0849,1357,8,17,9,112.5
17246,pa,-77.66081,40.05439,100,8,17,9,112.5
17247,pa,-77.57935,39.79878,2,6,14,8,133.3
17249,pa,-77.89946,40.24138,253,5,12,7,140
17250,pa,-77.5243,39.73714,44,5,11,6,120
17251,pa,-77.68097,40.13108,135,7,15,8,114.3
17252,pa,-77.81844,39.91341,1779,8,17,9,112.5
17253,pa,-78.00691,40.21331,166,5,11,6,120
17254,pa,-77.59036,39.97023,50,6,14,8,133.3
17255,pa,-77.86248,40.16128,770,3,8,5,166.7
17256,pa,-77.67731,39.78292,31,7,14,7,100
17257,pa,-77.49136,40.04912,10115,7,14,7,100
17260,pa,-77.89589,40.29452,832,5,11,6,120
17261,pa,-77.50816,39.86091,18,3,7,4,133.3
17262,pa,-77.73626,40.14602,868,4,9,5,125
17263,pa,-77.71786,39.72722,220,8,17,9,112.5
17264,pa,-77.99371,40.17995,1757,5,11,6,120
17265,pa,-77.78669,40.02814,612,5,11,6,120
17266,pa,-77.41205,40.08745,243,6,12,6,100
17267,pa,-78.24064,39.80257,1760,6,13,7,116.7
17268,pa,-77.5738,39.77564,13057,6,13,7,116.7
17270,pa,-77.79781,39.85473,61,9,18,9,100
17271,pa,-77.80309,40.09775,281,4,10,6,150
17272,pa,-77.62183,39.76953,141,8,16,8,100
17301,pa,-76.9803,39.89066,1626,10,19,9,90
17302,pa,-76.40929,39.81559,1619,7,15,8,114.3
17304,pa,-77.23068,39.97678,1398,8,16,8,100
17306,pa,-77.2494,39.98058,140,8,16,8,100
17307,pa,-77.32218,39.95081,2626,8,16,8,100
17309,pa,-76.45013,39.87132,1051,6,13,7,116.7
17311,pa,-76.84247,39.81655,96,8,17,9,112.5
17313,pa,-76.65658,39.88613,3963,8,17,9,112.5
17314,pa,-76.3295,39.75475,3023,9,19,10,111.1
17315,pa,-76.86498,40.02324,10469,12,22,10,83.3
17316,pa,-77.00425,39.9669,3589,11,21,10,90.9
17317,pa,-76.52319,39.97071,283,8,16,8,100
17318,pa,-76.72305,40.02213,159,11,22,11,100
17319,pa,-76.7941,40.16044,4236,9,18,9,100
17320,pa,-77.38763,39.7685,5623,9,18,9,100
17321,pa,-76.44716,39.75472,1091,7,15,8,114.3
17322,pa,-76.53265,39.85593,2674,7,15,8,114.3
17324,pa,-77.22833,40.03485,2317,6,13,7,116.7
17325,pa,-77.22677,39.82784,10682,10,20,10,100
17327,pa,-76.75322,39.77952,3376,8,16,8,100
17329,pa,-76.85111,39.76185,1193,8,16,8,100
17331,pa,-76.97831,39.79015,21763,10,19,9,90
17339,pa,-76.88374,40.1351,3357,8,16,8,100
17340,pa,-77.1126,39.7555,4572,10,19,9,90
17343,pa,-77.33397,39.87036,85,9,18,9,100
17344,pa,-77.01922,39.80569,1174,11,20,9,81.8
17345,pa,-76.73542,40.07752,2926,10,19,9,90
17347,pa,-76.68892,40.05527,2634,9,18,9,100
17349,pa,-76.68021,39.75429,3316,7,15,8,114.3
17350,pa,-77.07991,39.88902,4612,11,21,10,90.9
17352,pa,-76.49984,39.76121,594,7,14,7,100
17353,pa,-77.38512,39.88897,1833,6,13,7,116.7
17355,pa,-76.69602,39.75987,117,7,14,7,100
17356,pa,-76.58225,39.89659,7929,8,16,8,100
17360,pa,-76.75474,39.85197,2874,9,19,10,111.1
17361,pa,-76.67707,39.76552,2291,7,15,8,114.3
17362,pa,-76.86856,39.85197,5903,10,20,10,100
17363,pa,-76.58639,39.76863,3949,7,15,8,114.3
17364,pa,-76.89932,39.92939,1306,12,23,11,91.7
17365,pa,-76.93789,40.05559,1270,10,19,9,90
17366,pa,-76.55893,39.93234,2122,7,15,8,114.3
17368,pa,-76.51872,39.98388,3223,9,17,8,88.9
17370,pa,-76.77616,40.11845,2379,9,18,9,100
17371,pa,-76.78796,39.90271,118,12,23,11,91.7
17372,pa,-77.10589,40.00129,1740,10,19,9,90
17401,pa,-76.73368,39.95905,5881,11,22,11,100
17402,pa,-76.65922,39.95898,10716,9,19,10,111.1
17403,pa,-76.71336,39.92296,14070,10,20,10,100
17404,pa,-76.77126,40.00232,13311,12,22,10,83.3
17406,pa,-76.63845,40.01098,8777,10,19,9,90
17407,pa,-76.71194,39.88325,948,10,19,9,90
17408,pa,-76.80293,39.93371,8230,13,24,11,84.6
17501,pa,-76.20416,40.15727,1495,9,17,8,88.9
17502,pa,-76.66637,40.10007,1092,10,20,10,100
17505,pa,-76.19131,40.06037,491,9,17,8,88.9
17507,pa,-76.01624,40.19805,22,6,12,6,100
17508,pa,-76.21757,40.12397,170,9,17,8,88.9
17509,pa,-76.03008,39.90967,1510,8,15,7,87.5
17512,pa,-76.48598,40.03935,6749,9,18,9,100
17516,pa,-76.3756,39.94011,1877,8,16,8,100
17517,pa,-76.13247,40.24448,6060,7,14,7,100
17518,pa,-76.2567,39.80554,495,9,18,9,100
17519,pa,-76.02062,40.14156,2370,7,14,7,100
17520,pa,-76.34898,40.09796,1990,9,18,9,100
17522,pa,-76.17075,40.17222,11430,8,16,8,100
17527,pa,-75.99487,40.01346,1835,7,14,7,100
17529,pa,-76.10019,40.03978,1424,8,16,8,100
17532,pa,-76.29621,39.85353,1350,6,12,6,100
17535,pa,-76.04057,40.00654,714,8,15,7,87.5
17536,pa,-76.073,39.8444,999,12,23,11,91.7
17538,pa,-76.41565,40.08919,2446,9,17,8,88.9
17540,pa,-76.18707,40.09652,3121,9,17,8,88.9
17543,pa,-76.30153,40.1846,15390,9,17,8,88.9
17545,pa,-76.43143,40.17339,8307,9,18,9,100
17547,pa,-76.5855,40.07047,2839,10,19,9,90
17550,pa,-76.58343,40.07592,254,10,20,10,100
17551,pa,-76.37373,39.97849,3381,9,18,9,100
17552,pa,-76.51035,40.10825,7701,10,19,9,90
17554,pa,-76.42603,40.03957,2464,9,18,9,100
17555,pa,-75.9642,40.12132,2451,6,12,6,100
17557,pa,-76.07287,40.10114,4779,8,16,8,100
17560,pa,-76.22736,39.91082,1600,6,13,7,116.7
17562,pa,-76.09111,39.97597,1506,7,14,7,100
17563,pa,-76.18657,39.76421,1455,14,25,11,78.6
17565,pa,-76.33184,39.89864,1215,6,12,6,100
17566,pa,-76.14818,39.86968,4312,8,16,8,100
17569,pa,-76.09564,40.26891,2358,6,13,7,116.7
17570,pa,-76.56885,40.12994,90,10,19,9,90
17572,pa,-76.15298,40.00858,1123,8,16,8,100
17576,pa,-76.19685,40.03755,46,9,17,8,88.9
17578,pa,-76.16305,40.22178,2703,7,15,8,114.3
17579,pa,-76.17993,39.95756,2281,7,14,7,100
17581,pa,-76.04958,40.15851,383,8,15,7,87.5
17582,pa,-76.44665,39.97445,839,9,18,9,100
17584,pa,-76.26503,39.95879,3148,8,16,8,100
17601,pa,-76.31447,40.07357,18416,9,18,9,100
17602,pa,-76.24598,40.01501,15935,9,18,9,100
17603,pa,-76.35229,40.01298,21519,9,18,9,100
17701,pa,-76.90229,41.33756,16397,4,9,5,125
17702,pa,-77.07837,41.18345,4765,2,5,3,150
17721,pa,-77.3184,41.18363,1303,2,6,4,200
17723,pa,-77.45617,41.43197,123,1,3,2,200
17724,pa,-76.80391,41.64175,2791,1,3,2,200
17727,pa,-77.49167,41.52995,315,1,2,1,100
17728,pa,-77.08531,41.32763,2412,3,7,4,133.3
17729,pa,-77.74751,41.49548,744,1,2,1,100
17730,pa,-76.87841,41.11045,102,6,13,7,116.7
17731,pa,-76.56677,41.42877,637,0,2,2,NA
17737,pa,-76.68823,41.29892,2874,3,8,5,166.7
17739,pa,-77.40857,41.3935,164,1,2,1,100
17740,pa,-77.27063,41.24703,6653,3,8,5,166.7
17742,pa,-76.60498,41.2359,26,2,6,4,200
17744,pa,-77.15991,41.24453,1382,3,7,4,133.3
17745,pa,-77.47637,41.2708,11219,3,6,3,100
17747,pa,-77.3232,41.03857,2231,1,3,2,200
17748,pa,-77.35298,41.1504,88,2,5,3,150
17749,pa,-76.81889,41.07224,113,6,13,7,116.7
17750,pa,-77.47721,41.05524,81,1,3,2,200
17751,pa,-77.53823,41.13675,4669,3,7,4,133.3
17752,pa,-76.92957,41.17894,2194,4,10,6,150
17754,pa,-76.88498,41.31115,5545,3,7,4,133.3
17756,pa,-76.73739,41.20792,5091,4,9,5,125
17758,pa,-76.52848,41.36476,1180,1,3,2,200
17760,pa,-77.66411,41.40825,782,1,3,2,200
17762,pa,-76.70711,41.28319,221,2,6,4,200
17763,pa,-76.97575,41.51533,184,1,2,1,100
17764,pa,-77.81995,41.33449,4184,1,3,2,200
17765,pa,-76.971,41.57368,930,1,2,1,100
17767,pa,-77.46316,41.08387,42,3,8,5,166.7
17768,pa,-76.74965,41.54762,826,1,2,1,100
17771,pa,-77.03942,41.43171,2162,1,3,2,200
17772,pa,-76.71677,41.11836,1076,5,11,6,120
17774,pa,-76.52915,41.27919,869,1,3,2,200
17776,pa,-77.31275,41.40562,550,1,3,2,200
17777,pa,-76.82547,41.10311,3130,6,13,7,116.7
17778,pa,-77.96672,41.28633,499,1,3,2,200
17779,pa,-77.38003,41.20462,151,3,8,5,166.7
17801,pa,-76.7574,40.83463,7654,5,11,6,120
17810,pa,-77.03151,41.11206,1134,5,10,5,100
17812,pa,-77.22813,40.74074,1062,5,11,6,120
17813,pa,-77.17545,40.78286,1446,5,11,6,120
17814,pa,-76.36934,41.27608,3767,2,5,3,150
17815,pa,-76.42383,41.01702,12211,5,10,5,100
17820,pa,-76.40942,40.89886,3440,2,6,4,200
17821,pa,-76.63927,40.98871,8142,5,10,5,100
17822,pa,-76.60514,40.96802,3,5,11,6,120
17823,pa,-76.72413,40.72169,810,4,10,6,150
17824,pa,-76.5004,40.85384,2350,3,7,4,133.3
17827,pa,-76.96203,40.75454,392,6,12,6,100
17829,pa,-77.1558,40.90055,112,9,17,8,88.9
17830,pa,-76.7946,40.68817,1297,5,11,6,120
17832,pa,-76.45902,40.80595,446,2,5,3,150
17834,pa,-76.46843,40.77934,1846,2,5,3,150
17835,pa,-77.20326,40.88169,127,6,13,7,116.7
17836,pa,-76.60147,40.71334,112,4,9,5,125
17837,pa,-76.94855,40.9811,7423,7,15,8,114.3
17840,pa,-76.43312,40.77209,213,2,5,3,150
17841,pa,-77.35288,40.72493,2794,3,7,4,133.3
17842,pa,-77.04171,40.80402,5281,6,13,7,116.7
17844,pa,-77.08629,40.96547,5133,7,15,8,114.3
17845,pa,-77.21115,40.8853,1887,7,14,7,100
17846,pa,-76.51725,41.14531,2072,3,7,4,133.3
17847,pa,-76.80594,41.0057,5390,7,14,7,100
17850,pa,-76.85753,40.96587,306,8,15,7,87.5
17851,pa,-76.43318,40.80428,4836,2,5,3,150
17853,pa,-77.00958,40.69419,1727,7,14,7,100
17855,pa,-76.97231,40.88725,499,6,13,7,116.7
17856,pa,-76.9457,41.06099,1866,7,14,7,100
17857,pa,-76.76738,40.92795,3738,6,12,6,100
17859,pa,-76.39307,41.11782,1892,4,8,4,100
17860,pa,-76.63635,40.8266,1297,3,7,4,133.3
17861,pa,-77.08327,40.77246,139,4,8,4,100
17862,pa,-77.05661,40.86059,224,8,15,7,87.5
17864,pa,-76.90494,40.7037,1295,7,14,7,100
17865,pa,-76.78677,40.99018,44,7,14,7,100
17866,pa,-76.54948,40.78832,4969,2,6,4,200
17867,pa,-76.6886,40.71411,96,4,9,5,125
17868,pa,-76.6338,40.95782,495,5,11,6,120
17870,pa,-76.88659,40.8131,6785,7,15,8,114.3
17872,pa,-76.61235,40.7665,5963,3,6,3,100
17876,pa,-76.82307,40.85469,987,6,12,6,100
17878,pa,-76.3222,41.17212,898,3,8,5,166.7
17880,pa,-77.12175,40.89221,27,7,14,7,100
17881,pa,-76.66955,40.78287,949,2,6,4,200
17884,pa,-76.6687,41.05564,91,3,8,5,166.7
17885,pa,-77.31871,40.85605,272,2,4,2,100
17886,pa,-76.8752,41.01671,366,8,16,8,100
17887,pa,-76.9177,41.11517,113,7,14,7,100
17888,pa,-76.37712,40.81038,221,2,5,3,150
17889,pa,-76.91809,40.88257,1666,6,13,7,116.7
17901,pa,-76.25524,40.69363,13179,3,8,5,166.7
17920,pa,-76.32816,40.81613,304,2,4,2,100
17921,pa,-76.36287,40.75031,4533,2,5,3,150
17922,pa,-76.11423,40.59121,3823,3,8,5,166.7
17923,pa,-76.31853,40.6411,366,3,6,3,100
17925,pa,-76.07016,40.75606,250,2,5,3,150
17929,pa,-76.19404,40.6307,758,4,9,5,125
17930,pa,-76.11535,40.70867,267,2,5,3,150
17931,pa,-76.21513,40.78371,2968,1,3,2,200
17933,pa,-76.24319,40.60448,39,4,9,5,125
17934,pa,-76.21648,40.79774,363,1,3,2,200
17935,pa,-76.28319,40.79602,1215,1,4,3,300
17936,pa,-76.33993,40.75012,403,1,4,3,300
17938,pa,-76.51596,40.6514,1856,3,6,3,100
17941,pa,-76.61426,40.68396,776,4,9,5,125
17943,pa,-76.38779,40.75663,127,2,5,3,150
17944,pa,-76.27918,40.67242,144,2,6,4,200
17945,pa,-76.37524,40.78456,132,2,6,4,200
17946,pa,-76.24905,40.81204,80,1,3,2,200
17948,pa,-76.11387,40.84074,3600,1,3,2,200
17949,pa,-76.24234,40.79393,228,1,3,2,200
17951,pa,-76.24524,40.67856,226,3,6,3,100
17952,pa,-76.05855,40.75544,213,2,5,3,150
17953,pa,-76.12393,40.75186,400,2,6,4,200
17954,pa,-76.25969,40.69042,2272,3,7,4,133.3
17957,pa,-76.51821,40.59182,158,3,7,4,133.3
17959,pa,-76.14466,40.73329,925,2,5,3,150
17960,pa,-75.94579,40.69974,2585,3,7,4,133.3
17961,pa,-76.06157,40.64791,3713,4,9,5,125
17963,pa,-76.38317,40.56122,5375,5,10,5,100
17964,pa,-76.49699,40.71418,614,3,7,4,133.3
17965,pa,-76.16528,40.69861,1125,3,6,3,100
17967,pa,-76.22076,40.85557,1641,2,4,2,100
17968,pa,-76.6123,40.63868,256,2,6,4,200
17970,pa,-76.19195,40.72021,1760,3,8,5,166.7
17972,pa,-76.20538,40.58963,5537,4,9,5,125
17974,pa,-76.23627,40.6957,155,3,7,4,133.3
17976,pa,-76.20971,40.82083,4450,1,3,2,200
17978,pa,-76.61496,40.62545,191,3,6,3,100
17979,pa,-76.1997,40.56159,126,3,6,3,100
17980,pa,-76.60772,40.5406,2114,3,7,4,133.3
17981,pa,-76.3905,40.63431,1715,3,7,4,133.3
17982,pa,-76.0213,40.78593,339,2,5,3,150
17983,pa,-76.54717,40.64262,866,2,6,4,200
17985,pa,-76.21832,40.91351,1900,1,4,3,300
18011,pa,-75.64643,40.47121,2485,5,11,6,120
18013,pa,-75.17176,40.85304,8420,4,8,4,100
18014,pa,-75.40938,40.76507,4729,5,11,6,120
18015,pa,-75.37078,40.59008,10742,7,14,7,100
18016,pa,-75.39309,40.63233,2,6,13,7,116.7
18017,pa,-75.3868,40.65973,13357,7,14,7,100
18018,pa,-75.39527,40.62773,10833,7,14,7,100
18020,pa,-75.32687,40.67227,8554,7,15,8,114.3
18030,pa,-75.66419,40.80223,281,4,8,4,100
18031,pa,-75.65287,40.55399,2950,7,15,8,114.3
18032,pa,-75.46778,40.65698,3694,7,14,7,100
18034,pa,-75.41631,40.54352,3074,7,14,7,100
18035,pa,-75.53869,40.74673,106,6,12,6,100
18036,pa,-75.38592,40.50905,5607,7,15,8,114.3
18037,pa,-75.54496,40.68214,3038,7,14,7,100
18038,pa,-75.48229,40.79594,1584,4,8,4,100
18040,pa,-75.22173,40.74495,7285,7,15,8,114.3
18041,pa,-75.51481,40.4195,2345,12,22,10,83.3
18042,nj,-75.22399,40.65157,15035,8,16,8,107.15
18045,pa,-75.27426,40.69397,11464,7,14,7,100
18046,pa,-75.56035,40.54801,30,8,15,7,87.5
18049,pa,-75.50078,40.51741,7106,6,13,7,116.7
18051,pa,-75.66624,40.59337,1498,6,13,7,116.7
18052,pa,-75.50457,40.6568,9178,7,14,7,100
18053,pa,-75.70698,40.71798,1150,5,10,5,100
18054,pa,-75.43667,40.35417,2228,10,19,9,90
18055,pa,-75.29954,40.58923,5314,6,13,7,116.7
18056,pa,-75.54911,40.44909,151,10,19,9,90
18058,pa,-75.49313,40.89119,5455,2,6,4,200
18059,pa,-75.5364,40.72337,412,6,13,7,116.7
18062,pa,-75.58302,40.50251,7674,7,14,7,100
18063,pa,-75.17218,40.7824,344,6,12,6,100
18064,pa,-75.31795,40.75743,10173,6,13,7,116.7
18066,pa,-75.74495,40.66492,3198,5,10,5,100
18067,pa,-75.47802,40.71691,8037,6,13,7,116.7
18068,pa,-75.52004,40.48483,12,6,12,6,100
18069,pa,-75.61734,40.62593,2840,7,13,6,85.7
18070,pa,-75.53525,40.43214,335,12,22,10,83.3
18071,pa,-75.58125,40.82964,5114,4,9,5,125
18072,pa,-75.25761,40.84556,2975,3,8,5,166.7
18073,pa,-75.47555,40.38414,4661,12,22,10,83.3
18074,pa,-75.51609,40.31951,2731,11,20,9,81.8
18076,pa,-75.48079,40.3748,1130,13,23,10,76.9
18077,pa,-75.24354,40.56685,1318,7,15,8,114.3
18078,pa,-75.61897,40.67321,2939,6,12,6,100
18079,pa,-75.65809,40.74417,201,5,10,5,100
18080,pa,-75.63323,40.73582,5236,5,10,5,100
18081,pa,-75.28402,40.56224,192,7,14,7,100
18083,pa,-75.26728,40.75468,241,7,14,7,100
18085,pa,-75.25516,40.74136,455,7,14,7,100
18086,pa,-75.54826,40.73712,186,6,12,6,100
18087,pa,-75.59485,40.55418,207,8,15,7,87.5
18088,pa,-75.55657,40.76595,3790,5,11,6,120
18091,pa,-75.32006,40.82613,2642,4,9,5,125
18092,pa,-75.51528,40.47046,1557,8,17,9,112.5
18101,pa,-75.46907,40.60264,827,6,12,6,100
18102,pa,-75.47632,40.60825,12970,7,14,7,100
18103,pa,-75.48232,40.57046,15472,6,13,7,116.7
18104,pa,-75.54709,40.61129,16043,7,14,7,100
18105,pa,-75.49394,40.60142,2,7,14,7,100
18106,pa,-75.59615,40.57569,2637,7,15,8,114.3
18109,pa,-75.44048,40.63657,5764,6,13,7,116.7
18195,pa,-75.62479,40.58427,2,7,14,7,100
18201,pa,-75.95598,40.94898,11244,1,2,1,100
18202,pa,-76.04731,40.95118,12896,1,3,2,200
18210,pa,-75.5719,41.00119,11545,1,3,2,200
18211,pa,-75.82538,40.74375,953,3,8,5,166.7
18212,pa,-75.70957,40.77525,98,3,8,5,166.7
18214,pa,-76.08158,40.79882,1615,1,4,3,300
18216,pa,-75.89292,40.94149,629,1,3,2,200
18218,pa,-75.9161,40.81974,1323,2,4,2,100
18219,pa,-76.05776,40.99102,708,2,4,2,100
18220,pa,-76.06043,40.84045,219,1,4,3,300
18221,pa,-75.91691,41.00159,263,1,2,1,100
18222,pa,-75.99978,41.03501,5201,1,3,2,200
18223,pa,-75.95029,40.98235,140,1,2,1,100
18224,pa,-75.87937,41.02239,3103,1,2,1,100
18225,pa,-75.97131,40.98131,82,1,2,1,100
18229,pa,-75.67676,40.93056,7418,2,5,3,150
18230,pa,-75.93453,40.92108,111,1,3,2,200
18231,pa,-76.00804,40.90443,253,1,3,2,200
18232,pa,-75.88482,40.83307,2207,2,4,2,100
18234,pa,-75.96435,40.99259,260,1,2,1,100
18235,pa,-75.69744,40.82987,10062,4,8,4,100
18237,pa,-75.99638,40.88352,1706,1,3,2,200
18239,pa,-75.98237,40.98742,166,1,3,2,200
18240,pa,-75.87029,40.86054,2397,2,5,3,150
18241,pa,-76.14719,40.9451,381,1,4,3,300
18242,pa,-76.12432,40.91139,763,1,3,2,200
18244,pa,-75.73205,40.89907,204,3,6,3,100
18245,pa,-76.03351,40.8532,280,2,4,2,100
18246,pa,-76.19516,40.95716,111,2,5,3,150
18248,pa,-76.10728,40.89323,558,1,3,2,200
18249,pa,-76.1231,40.98704,2576,2,5,3,150
18250,pa,-75.84644,40.82489,1650,2,5,3,150
18251,pa,-76.07738,41.00805,35,2,5,3,150
18252,pa,-75.97615,40.77233,6292,2,5,3,150
18254,pa,-75.96565,40.91591,473,1,3,2,200
18255,pa,-75.83135,40.93279,2735,1,3,2,200
18256,pa,-76.14683,40.94079,265,1,4,3,300
18301,pa,-75.17992,41.03198,11024,5,10,5,100
18302,pa,-75.11883,41.09367,11049,3,7,4,133.3
18321,pa,-75.28963,41.01675,957,3,8,5,166.7
18322,pa,-75.39881,40.92284,1289,2,5,3,150
18323,pa,-75.27347,41.19658,426,0,2,2,NA
18324,pa,-75.00307,41.15198,9485,3,7,4,133.3
18325,pa,-75.22002,41.214,2173,0,2,2,NA
18326,pa,-75.27257,41.15412,2511,1,3,2,200
18327,pa,-75.13871,40.9746,314,4,9,5,125
18328,pa,-75.00363,41.22456,9066,2,6,4,200
18330,pa,-75.4491,40.97069,4141,2,4,2,100
18331,pa,-75.44503,40.91248,436,2,6,4,200
18332,pa,-75.26201,41.08952,1810,2,5,3,150
18333,pa,-75.49172,40.90235,305,3,7,4,133.3
18334,pa,-75.44551,41.06061,2795,0,2,2,NA
18335,pa,-75.10551,41.06557,450,3,8,5,166.7
18336,pa,-74.74173,41.37607,1920,4,9,5,125
18337,pa,-74.87893,41.32715,11551,2,5,3,150
18340,pa,-74.7675,41.4199,152,3,7,4,133.3
