geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
13796,ny,-75.13979,42.55071,827,1,3,2,200
13797,ny,-76.04829,42.33041,1145,1,3,2,200
13801,ny,-75.77964,42.50963,1627,1,3,2,200
13802,ny,-76.04054,42.2494,420,1,3,2,200
13803,ny,-76.06323,42.45651,2477,1,3,2,200
13804,ny,-75.37392,42.21021,356,0,2,2,NA
13806,ny,-74.96504,42.37343,145,0,1,1,NA
13807,ny,-74.98651,42.60874,1005,1,3,2,200
13808,ny,-75.25649,42.52789,1189,1,3,2,200
13809,ny,-75.39555,42.40383,1068,1,3,2,200
13810,ny,-75.11152,42.61167,956,1,3,2,200
13811,ny,-76.17461,42.23178,2366,1,4,3,300
13812,ny,-76.35397,42.03009,1325,1,4,3,300
13813,ny,-75.54751,42.16684,797,1,2,1,100
13815,ny,-75.53118,42.54689,6628,1,3,2,200
13820,ny,-75.04058,42.47467,8276,1,3,2,200
13825,ny,-75.20219,42.4394,2126,1,3,2,200
13826,ny,-75.63994,42.10261,75,1,3,2,200
13827,ny,-76.25457,42.11182,5735,2,4,2,100
13830,ny,-75.62797,42.44002,3305,1,3,2,200
13832,ny,-75.67579,42.65777,537,1,3,2,200
13833,ny,-75.76715,42.19943,1947,1,3,2,200
13834,ny,-74.96283,42.53364,53,1,3,2,200
13835,ny,-76.17118,42.38957,1052,1,3,2,200
13838,ny,-75.39267,42.28581,2053,1,2,1,100
13839,ny,-75.25795,42.26141,1228,0,2,2,NA
13841,ny,-75.8369,42.41373,445,1,3,2,200
13842,ny,-74.724,42.37365,439,0,1,1,NA
13843,ny,-75.3734,42.52442,1467,1,3,2,200
13844,ny,-75.67041,42.61009,551,1,2,1,100
13845,ny,-76.35355,42.05486,46,2,5,3,150
13846,ny,-75.05217,42.36282,216,0,1,1,NA
13847,ny,-75.29062,42.18594,68,1,2,1,100
13849,ny,-75.31145,42.34381,2830,1,3,2,200
13850,ny,-76.02658,42.04877,9295,1,3,2,200
13856,ny,-75.16722,42.16589,5027,0,2,2,NA
13859,ny,-75.24855,42.37091,113,1,4,3,300
13860,ny,-74.93805,42.4514,41,1,2,1,100
13861,ny,-75.14915,42.50538,250,1,4,3,300
13862,ny,-75.9385,42.33634,2349,1,3,2,200
13863,ny,-75.90866,42.44844,535,1,3,2,200
13864,ny,-76.39271,42.28922,686,1,4,3,300
13865,ny,-75.63302,42.06278,4434,1,2,1,100
13901,ny,-75.87987,42.18237,7807,1,4,3,300
13902,ny,-75.96888,42.08882,11,1,3,2,200
13903,ny,-75.89547,42.04728,8818,1,3,2,200
13904,ny,-75.81598,42.1308,4173,1,3,2,200
13905,ny,-75.94471,42.18015,9561,1,3,2,200
14001,ny,-78.51207,43.03298,4333,2,4,2,100
14004,ny,-78.50969,42.8947,4538,1,2,1,100
14005,ny,-78.25032,42.91696,1090,1,4,3,300
14006,ny,-79.02433,42.63375,6460,1,3,2,200
14008,ny,-78.62824,43.31312,746,2,5,3,150
14009,ny,-78.39318,42.57461,3110,0,1,1,NA
14011,ny,-78.29691,42.83224,3176,1,2,1,100
14012,ny,-78.52606,43.33567,1436,2,5,3,150
14013,ny,-78.39763,43.08141,730,2,6,4,200
14020,ny,-78.21265,42.99619,9125,2,5,3,150
14024,ny,-78.24924,42.58014,1592,0,1,1,NA
14025,ny,-78.72704,42.6222,1505,0,1,1,NA
14026,ny,-78.68797,42.94236,337,1,3,2,200
14028,ny,-78.71773,43.31695,927,2,5,3,150
14030,ny,-78.50093,42.56631,1066,0,1,1,NA
14031,ny,-78.61078,42.98718,3855,1,3,2,200
14032,ny,-78.63077,43.04673,3526,1,4,3,300
14033,ny,-78.68685,42.66061,1177,0,1,1,NA
14034,ny,-78.8609,42.49817,953,1,3,2,200
14035,ny,-78.84839,42.49078,65,1,2,1,100
14036,ny,-78.38736,42.97503,2688,2,5,3,150
14037,ny,-78.4551,42.8058,608,0,1,1,NA
14039,ny,-78.16929,42.83625,74,1,2,1,100
14040,ny,-78.38114,42.88924,1041,1,3,2,200
14041,ny,-78.97359,42.40359,155,1,2,1,100
14042,ny,-78.48655,42.46902,2023,0,1,1,NA
14043,ny,-78.70342,42.90197,10364,1,3,2,200
14047,ny,-78.99574,42.68642,2864,1,3,2,200
14048,ny,-79.31671,42.48447,8530,2,5,3,150
14051,ny,-78.69911,43.04217,7353,1,4,3,300
14052,ny,-78.58109,42.7702,7966,0,1,1,NA
14054,ny,-78.12751,42.91515,775,1,3,2,200
14055,ny,-78.60139,42.55467,856,0,1,1,NA
14057,ny,-78.87728,42.64582,3691,1,2,1,100
14058,ny,-78.16269,43.10241,1634,3,7,4,133.3
14059,ny,-78.63604,42.83365,4523,1,2,1,100
14060,ny,-78.30788,42.44659,381,0,1,1,NA
14061,ny,-79.0793,42.59388,206,2,4,2,100
14062,ny,-79.15071,42.44087,2616,1,2,1,100
14063,ny,-79.32647,42.41408,6082,1,3,2,200
14065,ny,-78.31335,42.48718,1065,0,1,1,NA
14066,ny,-78.18043,42.62426,944,0,1,1,NA
14067,ny,-78.56665,43.21572,2516,2,5,3,150
14068,ny,-78.75666,43.02739,2062,1,4,3,300
14069,ny,-78.6338,42.60767,508,0,1,1,NA
14070,ny,-78.92583,42.43611,2437,1,3,2,200
14072,ny,-78.96353,43.01816,8970,1,4,3,300
14075,ny,-78.83294,42.71432,17246,1,2,1,100
14080,ny,-78.54667,42.64403,2498,0,1,1,NA
14081,ny,-79.06399,42.56197,1691,1,4,3,300
14082,ny,-78.38241,42.65654,296,0,1,1,NA
14085,ny,-78.92998,42.71485,3596,1,3,2,200
14086,ny,-78.62906,42.90806,14005,1,3,2,200
14091,ny,-78.88368,42.54239,489,1,2,1,100
14092,ny,-78.99364,43.17355,4515,2,5,3,150
14094,ny,-78.70091,43.16018,19987,2,5,3,150
14098,ny,-78.38061,43.33437,1974,3,7,4,133.3
14101,ny,-78.54355,42.38955,1408,0,1,1,NA
14102,ny,-78.5569,42.83931,545,0,2,2,NA
14103,ny,-78.37665,43.21225,4846,2,6,4,200
14105,ny,-78.48395,43.19784,2196,2,5,3,150
14108,ny,-78.72694,43.26334,2372,2,6,4,200
14109,ny,-79.03413,43.13795,3,2,5,3,150
14111,ny,-78.90082,42.58254,1858,1,3,2,200
14112,ny,-78.93995,42.69796,29,1,3,2,200
14113,ny,-78.33971,42.67164,459,0,1,1,NA
14120,ny,-78.83642,43.07363,18118,2,5,3,150
14125,ny,-78.27838,43.08698,1853,2,6,4,200
14126,ny,-78.72842,43.33689,429,2,5,3,150
14127,ny,-78.74378,42.75174,12338,0,2,2,NA
14129,ny,-79.01042,42.48013,748,1,3,2,200
14130,ny,-78.14765,42.55598,139,0,2,2,NA
14131,ny,-78.89954,43.23721,2346,3,6,3,100
14132,ny,-78.87773,43.14933,2594,2,5,3,150
14134,ny,-78.52398,42.52769,58,0,1,1,NA
14135,ny,-79.2409,42.48769,95,1,4,3,300
14136,ny,-79.173,42.52743,3131,1,4,3,300
14138,ny,-79.05056,42.37023,1290,0,2,2,NA
14139,ny,-78.53478,42.71653,1133,0,1,1,NA
14141,ny,-78.70935,42.52208,3779,0,1,1,NA
14143,ny,-78.07336,42.97557,694,2,5,3,150
14145,ny,-78.42815,42.73005,936,0,1,1,NA
14150,ny,-78.87822,42.99784,17080,1,4,3,300
14167,ny,-78.32489,42.74412,1198,0,1,1,NA
14168,ny,-78.99054,42.52038,24,2,5,3,150
14169,ny,-78.5237,42.76614,43,0,1,1,NA
14170,ny,-78.67088,42.70225,1197,0,1,1,NA
14171,ny,-78.64277,42.42278,1517,0,1,1,NA
14172,ny,-78.8187,43.28585,2038,2,6,4,200
14173,ny,-78.4731,42.52597,200,0,1,1,NA
14174,ny,-79.00343,43.24529,3074,2,6,4,200
14201,ny,-78.88718,42.89667,2441,1,2,1,100
14202,ny,-78.88536,42.88764,781,1,2,1,100
14203,ny,-78.86775,42.86238,611,1,2,1,100
14204,ny,-78.86132,42.88213,3479,1,2,1,100
14206,ny,-78.81134,42.88088,9809,1,3,2,200
14207,ny,-78.89782,42.95172,7141,1,3,2,200
14208,ny,-78.85299,42.91611,4417,1,3,2,200
14209,ny,-78.86602,42.91395,2189,1,2,1,100
14210,ny,-78.82736,42.86353,5853,1,3,2,200
14211,ny,-78.81901,42.90779,11952,1,3,2,200
14212,ny,-78.82017,42.89421,6257,1,3,2,200
14213,ny,-78.89278,42.91799,6725,1,2,1,100
14214,ny,-78.84079,42.93958,6061,1,3,2,200
14215,ny,-78.81068,42.93534,13890,1,3,2,200
14216,ny,-78.86169,42.94845,7167,1,3,2,200
14217,ny,-78.87687,42.97188,8560,1,3,2,200
14218,ny,-78.82973,42.81967,7045,1,3,2,200
14219,ny,-78.82831,42.78887,5228,1,3,2,200
14220,ny,-78.82326,42.84568,8983,1,3,2,200
14221,ny,-78.72286,42.98001,18292,1,3,2,200
14222,ny,-78.87692,42.91983,2946,1,2,1,100
14223,ny,-78.8462,42.97345,9126,1,3,2,200
14224,ny,-78.74802,42.83776,16406,1,3,2,200
14225,ny,-78.75163,42.92898,13475,1,3,2,200
14226,ny,-78.79868,42.97097,10671,1,3,2,200
14227,ny,-78.74607,42.88417,7921,1,3,2,200
14228,ny,-78.78125,43.04091,6016,1,4,3,300
14261,ny,-78.78531,43.00197,7,1,4,3,300
14301,ny,-79.04041,43.09582,5077,2,5,3,150
14302,ny,-79.04919,43.0939,2,2,5,3,150
14303,ny,-79.0384,43.08497,3325,2,5,3,150
14304,ny,-78.95199,43.09941,12975,2,5,3,150
14305,ny,-79.02232,43.11959,7893,2,5,3,150
14411,ny,-78.21196,43.23424,5355,3,7,4,133.3
14414,ny,-77.73515,42.89349,2548,2,5,3,150
14415,ny,-77.01708,42.7555,62,3,6,3,100
14416,ny,-77.98176,43.07904,1919,3,6,3,100
14418,ny,-77.2152,42.60785,1234,1,3,2,200
14420,ny,-77.93458,43.212,6525,3,6,3,100
14422,ny,-78.0657,43.08234,1402,3,7,4,133.3
14423,ny,-77.82756,42.9442,2107,2,6,4,200
14424,ny,-77.30818,42.84814,12643,2,6,4,200
14425,ny,-77.33802,42.99152,3979,3,7,4,133.3
14427,ny,-78.05369,42.62054,1322,1,3,2,200
14428,ny,-77.8595,43.07741,3607,2,6,4,200
14432,ny,-77.14353,42.95741,2165,3,6,3,100
14433,ny,-76.8786,43.08197,2463,3,7,4,133.3
14435,ny,-77.66233,42.71314,1983,1,3,2,200
14437,ny,-77.73825,42.5752,5043,1,4,3,300
14441,ny,-76.95723,42.68521,228,3,8,5,166.7
14445,ny,-77.48986,43.11262,3072,3,7,4,133.3
14450,ny,-77.41705,43.09164,15415,3,6,3,100
14454,ny,-77.77386,42.7969,2876,2,4,2,100
14456,ny,-77.00125,42.84589,8516,3,7,4,133.3
14462,ny,-77.75112,42.68654,354,2,5,3,150
14464,ny,-77.93623,43.32778,2617,3,7,4,133.3
14466,ny,-77.58105,42.77652,844,1,3,2,200
14467,ny,-77.61012,43.04166,3335,2,6,4,200
14468,ny,-77.80425,43.29304,7855,2,6,4,200
14469,ny,-77.46597,42.87754,2897,1,4,3,300
14470,ny,-78.05347,43.21054,3624,3,6,3,100
14471,ny,-77.49219,42.75379,2137,1,3,2,200
14472,ny,-77.57913,42.96728,3599,3,6,3,100
14475,ny,-77.4983,42.93782,122,2,5,3,150
14476,ny,-78.04463,43.3292,1326,4,9,5,125
14477,ny,-78.13586,43.33362,1157,5,10,5,100
14478,ny,-77.12632,42.57785,854,2,4,2,100
14479,ny,-78.31377,43.23626,115,3,6,3,100
14480,ny,-77.70684,42.83945,428,2,5,3,150
14481,ny,-77.92144,42.76181,953,3,7,4,133.3
14482,ny,-77.97232,42.97704,3872,2,5,3,150
14485,ny,-77.60055,42.87989,1665,2,5,3,150
14486,ny,-77.92158,42.89428,160,2,5,3,150
14487,ny,-77.63601,42.81176,2912,1,4,3,300
14489,ny,-76.99002,43.08496,3373,3,7,4,133.3
14502,ny,-77.33548,43.09727,2182,3,7,4,133.3
14504,ny,-77.23152,42.96901,524,3,7,4,133.3
14505,ny,-77.17323,43.16056,2440,3,7,4,133.3
14506,ny,-77.507,43.00178,611,3,7,4,133.3
14507,ny,-77.27026,42.69783,1177,1,3,2,200
14510,ny,-77.87462,42.69012,2201,3,7,4,133.3
14511,ny,-77.87807,42.99759,292,3,6,3,100
14512,ny,-77.39155,42.64552,3908,1,2,1,100
14513,ny,-77.09532,43.07279,5486,3,7,4,133.3
14514,ny,-77.79969,43.09996,2030,2,6,4,200
14516,ny,-76.91597,43.20068,1501,4,9,5,125
14517,ny,-77.89585,42.59242,1446,1,3,2,200
14519,ny,-77.31399,43.23258,4698,2,6,4,200
14521,ny,-76.8075,42.6754,1675,2,6,4,200
14522,ny,-77.22123,43.0611,3085,3,7,4,133.3
14525,ny,-78.01247,42.87333,1605,2,4,2,100
14526,ny,-77.44757,43.15106,7852,3,7,4,133.3
14527,ny,-77.06532,42.66712,7376,2,5,3,150
14529,ny,-77.6381,42.53998,38,0,2,2,NA
14530,ny,-78.00477,42.73346,3175,1,3,2,200
14532,ny,-77.0258,42.96448,2069,3,7,4,133.3
14533,ny,-77.88558,42.8444,1011,3,7,4,133.3
14534,ny,-77.52019,43.05587,12638,3,7,4,133.3
14536,ny,-78.08333,42.54193,524,1,2,1,100
14537,ny,-77.1632,43.03581,83,3,7,4,133.3
14539,ny,-77.87475,42.8345,94,3,7,4,133.3
14541,ny,-76.84442,42.75659,1498,3,8,5,166.7
14542,ny,-76.86012,43.14733,54,3,8,5,166.7
14543,ny,-77.6774,42.98756,1612,3,6,3,100
14544,ny,-77.24345,42.75659,1406,1,4,3,300
14545,ny,-77.70101,42.66486,103,1,2,1,100
14546,ny,-77.77347,43.03102,2299,3,6,3,100
14548,ny,-77.24387,42.97607,1807,3,7,4,133.3
14549,ny,-78.01727,42.70003,63,1,2,1,100
14550,ny,-78.09104,42.67783,1007,1,2,1,100
14551,ny,-77.04494,43.21905,2649,3,8,5,166.7
14555,ny,-76.97791,43.25909,1302,4,10,6,150
14559,ny,-77.81797,43.18806,7194,2,6,4,200
14560,ny,-77.57082,42.68377,1415,1,2,1,100
14561,ny,-77.13175,42.82045,1644,2,4,2,100
14564,ny,-77.42406,42.98295,6072,3,7,4,133.3
14568,ny,-77.28382,43.14721,1988,3,7,4,133.3
14569,ny,-78.17137,42.73929,3190,1,2,1,100
14571,ny,-78.25302,43.34252,1161,5,9,4,80
14572,ny,-77.57097,42.56535,2965,0,1,1,NA
14580,ny,-77.44586,43.21985,19077,2,6,4,200
14585,ny,-77.55315,42.90626,1,2,5,3,150
14586,ny,-77.68691,43.04182,4035,2,6,4,200
14588,ny,-76.8708,42.68099,35,2,6,4,200
14589,ny,-77.17251,43.2401,3505,2,6,4,200
14590,ny,-76.82719,43.24225,3802,3,8,5,166.7
14591,ny,-78.09834,42.83194,1116,1,3,2,200
14592,ny,-77.89589,42.87224,48,2,6,4,200
14604,ny,-77.60481,43.15677,355,2,6,4,200
14605,ny,-77.60202,43.16829,3751,3,6,3,100
14606,ny,-77.69849,43.17131,10335,3,6,3,100
14607,ny,-77.58643,43.15078,3513,3,7,4,133.3
14608,ny,-77.62383,43.15355,3808,3,6,3,100
14609,ny,-77.55277,43.17751,15556,3,7,4,133.3
14610,ny,-77.54541,43.14258,4905,3,7,4,133.3
14611,ny,-77.64732,43.14758,5881,3,7,4,133.3
14612,ny,-77.67548,43.2673,12781,3,7,4,133.3
14613,ny,-77.64041,43.18231,4016,3,6,3,100
14614,ny,-77.61491,43.15734,243,2,6,4,200
14615,ny,-77.65599,43.20343,5325,3,7,4,133.3
14616,ny,-77.65766,43.23463,9760,3,7,4,133.3
14617,ny,-77.59359,43.22594,9463,3,7,4,133.3
14618,ny,-77.55535,43.11297,7715,3,7,4,133.3
14619,ny,-77.6489,43.1361,4931,3,7,4,133.3
14620,ny,-77.60517,43.12891,6345,3,7,4,133.3
14621,ny,-77.60372,43.1897,9739,2,6,4,200
14622,ny,-77.55437,43.21522,5533,3,7,4,133.3
14623,ny,-77.6424,43.08846,7495,3,6,3,100
14624,ny,-77.73234,43.1274,14051,3,6,3,100
14625,ny,-77.50531,43.149,4015,3,7,4,133.3
14626,ny,-77.71382,43.21428,10416,3,7,4,133.3
14627,ny,-77.62915,43.12866,13,3,7,4,133.3
14701,ny,-79.25736,42.07889,22346,1,2,1,100
14706,ny,-78.52577,42.11331,2975,0,1,1,NA
14707,ny,-78.06052,42.07734,194,0,1,1,NA
14708,ny,-78.06411,42.01637,255,0,1,1,NA
14709,ny,-77.98558,42.35237,1403,0,1,1,NA
14710,ny,-79.42201,42.09019,3389,1,2,1,100
14711,ny,-78.12149,42.32606,1297,0,2,2,NA
14712,ny,-79.3672,42.18104,2880,1,2,1,100
14714,ny,-78.23322,42.28997,398,0,1,1,NA
14715,ny,-78.14922,42.06759,2079,0,1,1,NA
14716,ny,-79.44572,42.39076,1191,1,3,2,200
14717,ny,-78.18398,42.36403,1495,0,1,1,NA
14718,ny,-79.28728,42.34482,1664,0,1,1,NA
14719,ny,-78.87925,42.33848,2444,0,1,1,NA
14720,ny,-79.2812,42.10859,549,1,2,1,100
14721,ny,-78.26644,42.01392,188,0,1,1,NA
14722,ny,-79.46835,42.2095,1016,1,2,1,100
14723,ny,-79.13985,42.3104,1174,0,1,1,NA
14724,ny,-79.66878,42.05266,2589,0,1,1,NA
14726,ny,-79.02124,42.2516,962,0,1,1,NA
14727,ny,-78.29184,42.20784,4043,0,1,1,NA
14728,ny,-79.41959,42.26294,1405,0,1,1,NA
14729,ny,-78.74341,42.40351,941,0,1,1,NA
14731,ny,-78.65039,42.30049,2948,0,1,1,NA
14732,ny,-79.11641,42.23186,133,0,1,1,NA
14733,ny,-79.1746,42.14917,2400,1,2,1,100
14735,ny,-78.09769,42.45148,2029,0,2,2,NA
14736,ny,-79.74612,42.14082,392,0,1,1,NA
14737,ny,-78.43046,42.33513,3295,0,1,1,NA
14738,ny,-79.06036,42.04557,2605,0,1,1,NA
14739,ny,-78.14759,42.19166,2349,0,1,1,NA
14740,ny,-79.18407,42.21957,878,0,1,1,NA
14741,ny,-78.59825,42.21772,1750,0,1,1,NA
14742,ny,-79.30687,42.1201,184,1,2,1,100
14743,ny,-78.40513,42.20293,1265,0,1,1,NA
14744,ny,-78.2107,42.42232,595,1,2,1,100
14747,ny,-79.09132,42.15413,1436,0,2,2,NA
14748,ny,-78.63735,42.1371,369,0,1,1,NA
14750,ny,-79.32925,42.07975,3969,0,1,1,NA
14752,ny,-79.31986,42.35172,269,0,2,2,NA
14753,ny,-78.64559,42.05058,908,0,1,1,NA
14754,ny,-78.2059,42.02571,513,0,1,1,NA
14755,ny,-78.813,42.23647,2207,0,1,1,NA
14756,ny,-79.42127,42.19804,176,0,1,1,NA
14757,ny,-79.50419,42.23673,3596,1,2,1,100
14760,ny,-78.41386,42.07346,9145,0,1,1,NA
14767,ny,-79.51175,42.05183,1361,0,1,1,NA
14769,ny,-79.47645,42.36814,757,1,3,2,200
14770,ny,-78.30419,42.04238,1628,0,1,1,NA
14772,ny,-78.95334,42.15502,2601,0,1,1,NA
14774,ny,-78.14909,42.08837,70,0,1,1,NA
14775,ny,-79.69524,42.2344,1990,0,2,2,NA
14777,ny,-78.2615,42.3918,818,0,1,1,NA
14778,ny,-78.48324,42.07758,8,0,1,1,NA
14779,ny,-78.77776,42.1065,3668,0,1,1,NA
14781,ny,-79.60183,42.16117,1794,0,1,1,NA
14782,ny,-79.26038,42.26664,1729,0,1,1,NA
14783,ny,-78.88408,42.078,186,0,1,1,NA
14784,ny,-79.3808,42.31541,988,0,2,2,NA
14787,ny,-79.57134,42.31484,4006,1,3,2,200
14788,ny,-78.38011,42.06199,73,0,1,1,NA
14801,ny,-77.28862,42.0969,3130,1,4,3,300
14802,ny,-77.7893,42.25338,399,0,1,1,NA
14803,ny,-77.78685,42.25432,785,0,1,1,NA
14804,ny,-77.84886,42.31718,1323,0,1,1,NA
14805,ny,-76.72419,42.35885,738,1,3,2,200
14806,ny,-77.77933,42.15997,1685,0,1,1,NA
14807,ny,-77.71196,42.41921,1895,1,2,1,100
14808,ny,-77.46686,42.55964,286,0,1,1,NA
14809,ny,-77.44607,42.41971,1595,1,2,1,100
14810,ny,-77.34275,42.34871,5396,1,3,2,200
14812,ny,-76.99555,42.29324,2066,1,3,2,200
14813,ny,-77.99106,42.24792,1853,0,1,1,NA
14814,ny,-76.95272,42.15003,912,2,5,3,150
14815,ny,-77.09277,42.37462,996,1,3,2,200
14816,ny,-76.73129,42.19532,270,1,4,3,300
14817,ny,-76.3427,42.36484,1385,1,3,2,200
14818,ny,-76.81888,42.4481,1388,1,4,3,300
14819,ny,-77.43862,42.22046,586,1,2,1,100
14820,ny,-77.35934,42.19226,533,1,3,2,200
14821,ny,-77.21434,42.23412,1695,1,3,2,200
14822,ny,-77.84963,42.43088,1140,0,1,1,NA
14823,ny,-77.55375,42.24858,2331,1,2,1,100
14824,ny,-76.70087,42.26709,492,1,3,2,200
14825,ny,-76.62114,42.05503,509,2,5,3,150
14826,ny,-77.49695,42.49153,1693,0,2,2,NA
14827,ny,-77.14289,42.18065,80,2,5,3,150
14830,ny,-77.03315,42.12985,8751,2,5,3,150
14836,ny,-77.91783,42.51631,778,0,1,1,NA
14837,ny,-77.01723,42.49726,3576,2,4,2,100
14838,ny,-76.66607,42.18735,1152,1,3,2,200
14839,ny,-77.64479,42.13947,708,0,1,1,NA
14840,ny,-77.18835,42.44213,3820,1,4,3,300
14841,ny,-76.84091,42.52534,903,1,4,3,300
14842,ny,-76.96503,42.59463,605,3,7,4,133.3
14843,ny,-77.64549,42.31833,6471,1,2,1,100
14845,ny,-76.83564,42.20496,8979,2,6,4,200
14846,ny,-78.00103,42.53466,660,0,1,1,NA
14847,ny,-76.7398,42.60394,1587,2,6,4,200
14850,ny,-76.49957,42.431,18040,1,4,3,300
14853,ny,-76.47976,42.44773,11,2,5,3,150
14854,ny,-76.61477,42.5058,16,1,3,2,200
14855,ny,-77.50282,42.14204,495,1,2,1,100
14856,ny,-77.36651,42.37672,88,1,4,3,300
14858,ny,-77.1355,42.03001,836,2,4,2,100
14859,ny,-76.53529,42.11992,731,1,4,3,300
14860,ny,-76.8362,42.59359,973,1,4,3,300
14861,ny,-76.68477,42.08985,827,2,5,3,150
14864,ny,-76.84164,42.27829,721,2,5,3,150
14865,ny,-76.83401,42.34859,1348,2,5,3,150
14867,ny,-76.61417,42.34408,2577,1,3,2,200
14869,ny,-76.77188,42.36503,863,1,3,2,200
14870,ny,-77.1346,42.16765,3903,2,5,3,150
14871,ny,-76.91158,42.04028,2585,2,4,2,100
14872,ny,-76.86774,42.24234,273,3,6,3,100
14873,ny,-77.29834,42.52239,2223,1,2,1,100
14874,ny,-77.17549,42.53018,279,2,4,2,100
14877,ny,-77.68591,42.05664,544,0,1,1,NA
14878,ny,-76.9434,42.45026,616,2,6,4,200
14879,ny,-77.19008,42.31619,1287,1,3,2,200
14880,ny,-77.97068,42.17742,1399,0,1,1,NA
14881,ny,-76.35672,42.40053,92,1,2,1,100
14882,ny,-76.55494,42.58012,1964,2,6,4,200
14883,ny,-76.48118,42.23926,2526,1,4,3,300
14884,ny,-77.8885,42.48017,444,0,1,1,NA
14885,ny,-77.57034,42.04652,623,0,2,2,NA
14886,ny,-76.68976,42.50469,3782,2,4,2,100
14889,ny,-76.58136,42.21529,1233,1,4,3,300
14891,ny,-76.94576,42.37721,2703,2,6,4,200
14892,ny,-76.52706,42.04833,3641,3,7,4,133.3
14893,ny,-77.10772,42.46771,29,1,3,2,200
14894,ny,-76.76901,42.02241,668,2,4,2,100
14895,ny,-77.93705,42.07695,5883,0,1,1,NA
14897,ny,-77.79243,42.02908,676,0,1,1,NA
14898,ny,-77.43903,42.05709,1019,1,2,1,100
14901,ny,-76.74422,42.08199,5627,3,7,4,133.3
14903,ny,-76.87558,42.12527,3854,3,7,4,133.3
14904,ny,-76.79986,42.06985,6831,3,7,4,133.3
14905,ny,-76.84393,42.08825,3906,3,8,5,166.7
18042,nj,-75.22399,40.65157,15035,8,16,8,107.15
18343,nj,-75.1081,40.89543,2063,4,10,6,125
