fips,count_property,pct_major,pct_severe,number_major,number_severe
62076,160,0,0,0,0
62077,366,0,0,0,0
62078,93,0,0,0,0
62079,286,0,0,0,0
62080,2792,0,0,0,0
62081,361,0,0,0,0
62082,2602,0,0,0,0
62083,314,0,0,0,0
62084,840,0,0,0,0
62085,194,0,0,0,0
62086,1471,0,0,0,0
62087,1244,0,0,0,0
62088,4206,0,0,0,0
62089,412,0,0,0,0
62090,747,0,0,0,0
62091,628,0,0,0,0
62092,2254,0,0,0,0
62093,408,0,0,0,0
62094,1164,0,0,0,0
62095,5200,0,0,0,0
62097,2077,0,0,0,0
62098,121,0,0,0,0
62201,6500,0,0,0,0
62203,6553,0,0,0,0
62204,8465,0,0,0,0
62205,7776,0,0,0,0
62206,8024,0,0,0,0
62207,8084,0,0,0,0
62208,8045,2.6,0,207,0
62214,1728,0,0,0,0
62215,1050,0,0,0,0
62216,1557,0,0,0,0
62217,1010,0,0,0,0
62218,1775,0,0,0,0
62219,554,0,0,0,0
62220,10697,0,0,0,0
62221,11760,0,0,0,0
62223,8779,0,0,0,0
62225,109,0,0,0,0
62226,12403,0,0,0,0
62230,3772,0,0,0,0
62231,7967,0,0,0,0
62232,4564,1.1,0,49,0
62233,4666,0,0,1,0
62234,14806,0,0,0,0
62236,6454,0,0,0,0
62237,2784,0,0,0,0
62238,782,0,0,0,0
62239,2483,0,0,0,0
62240,1829,0,0,0,0
62241,1140,0,0,0,0
62242,1686,0,0,0,0
62243,3609,0,0,0,0
62244,980,30.9,9.1,303,89
62245,1273,0,0,0,0
62246,6310,0,0,0,0
62248,249,0,0,0,0
62249,8405,0,0,0,0
62250,263,0,0,0,0
62253,1120,0,0,0,0
62254,3662,0,0,0,0
62255,1217,0,0,0,0
62256,68,77.9,0,53,0
62257,3240,0,0,0,0
62258,6085,0,0,0,0
62260,4221,0,0,0,0
62261,337,0,0,0,0
62262,2464,0,0,0,0
62263,6245,0,0,0,0
62264,3074,0,0,0,0
62265,2317,0,0,0,0
62266,266,0,0,0,0
62268,1366,0,0,0,0
62269,13311,0,0,0,0
62271,2727,0,0,0,0
62272,1334,0,0,0,0
62273,125,0,0,0,0
62274,4902,0,0,0,0
62275,3195,0.2,0,5,0
62277,1650,0.4,0,6,0
62278,4562,0,0,0,0
62279,72,15.3,0,11,0
62280,1194,0.2,0,2,0
62281,1616,0,0,0,0
62282,603,0,0,0,0
62284,657,0,0,0,0
62285,2298,0,0,0,0
62286,4898,0,0,0,0
62288,2239,0,0,0,0
62289,399,0,0,0,0
62292,605,0,0,0,0
62293,2751,0,0,0,0
62294,6731,0,0,0,0
62295,1584,7.6,1.6,120,26
62297,506,0,0,0,0
62298,9093,1.5,0,132,4
62301,13690,0,0,0,0
62305,9780,0,0,0,0
62311,1081,0,0,0,0
62312,2384,4.7,0,113,0
62313,644,0.3,0,2,0
62314,1156,0.1,0,1,0
62316,820,0,0,0,0
62319,626,0,0,0,0
62320,2024,7.5,0,152,0
62321,3983,0.3,0,13,0
62323,797,0,0,0,0
62324,1712,0.8,0,14,0
62325,366,1.6,0,6,0
62326,2204,0.1,0,2,0
62330,2229,0,0,0,0
62334,140,0,0,0,0
62336,88,0,0,0,0
62338,982,0.1,0,1,0
62339,748,0.4,0,3,0
62340,2415,0,0,1,0
62341,2575,0,0,0,0
62343,1537,2.1,0,32,0
62344,416,0,0,0,0
62345,602,3.7,0,22,0
62346,551,0,0,0,0
62347,2226,9.1,0,202,0
62348,143,0,0,0,0
62349,827,0,0,0,0
62351,1557,0.4,0,6,0
62352,251,0,0,0,0
62353,3465,0,0,0,0
62354,1780,0,0,0,0
62355,1508,0.5,0,8,0
62356,1221,1.1,0,14,0
62357,399,0,0,0,0
62358,1064,0,0,0,0
62359,130,0,0,0,0
62360,1145,0,0,0,0
62361,1448,0,0,0,0
62362,425,0,0,0,0
62363,5275,0.3,0,16,0
62365,554,0,0,0,0
62366,1828,1.2,0,22,0
62367,2177,0,0,0,0
62370,1067,0.1,0,1,0
62373,615,0,0,0,0
62374,473,0,0,0,0
62375,580,0,0,0,0
62376,1275,0,0,0,0
62378,1171,0,0,0,0
62379,2430,0.1,0,2,0
62380,630,0,0,0,0
62401,10799,0,0,0,0
62410,1082,0,0,0,0
62411,3126,0,0,0,0
62413,716,0,0,0,0
62414,1950,0,0,0,0
62417,2578,0,0,0,0
62418,2436,0,0,0,0
62419,491,0,0,0,0
62420,4241,0,0,0,0
62421,1094,0,0,0,0
62422,1167,0,0,0,0
62423,668,0,0,0,0
62424,2228,0,0,0,0
62425,916,0,0,0,0
62426,1254,0,0,0,0
62427,2280,0,0,0,0
62428,3501,0,0,0,0
62431,1295,0,0,0,0
62432,1233,0,0,0,0
62433,1044,0,0,0,0
62434,732,0,0,0,0
62436,732,0,0,0,0
62438,475,0,0,0,0
62439,6944,0,0,0,0
62440,1205,0,0,0,0
62441,5684,0,0,0,0
62442,3023,0,0,0,0
62443,1738,0,0,0,0
62444,569,0,0,0,0
62445,1247,0,0,0,0
62446,1140,0,0,0,0
62447,2781,0,0,0,0
62448,7266,0,0,0,0
62449,3797,0,0,0,0
62450,8193,0,0,0,0
62451,2022,0,0,0,0
62452,523,0,0,0,0
62454,7431,0,0,0,0
62458,2128,0,0,0,0
62459,441,0,0,0,0
62460,1668,0,0,0,0
62461,901,0,0,0,0
62462,1103,0,0,0,0
62463,1181,0,0,0,0
62464,104,0,0,0,0
62465,970,0,0,0,0
62466,3997,0,0,0,0
62467,2784,0,0,0,0
62468,2629,0,0,0,0
62469,567,0,0,0,0
62471,6482,0,0,0,0
62473,853,0,0,0,0
62474,797,0,0,0,0
62475,778,0,0,0,0
62476,2235,0,0,0,0
62477,1220,0,0,0,0
62478,577,0,0,0,0
62479,1451,0,0,0,0
62480,1802,0,0,0,0
62481,970,0,0,0,0
62501,2171,0,0,0,0
62510,1574,0,0,0,0
62512,588,0,0,0,0
62513,1487,0,0,0,0
62514,165,0,0,0,0
62515,1215,0,0,0,0
62517,136,0,0,0,0
62518,498,3.6,0.8,18,4
62519,86,0,0,0,0
62520,1044,0,0,0,0
62521,18614,0,0,0,0
62522,7473,0,0,0,0
62523,457,0,0,0,0
62526,14764,0,0,0,0
62530,1233,0,0,0,0
62531,1662,0,0,0,0
62532,90,0,0,0,0
62533,1155,0,0,0,0
62534,1291,0,0,0,0
62535,1668,0,0,0,0
62536,598,0,0,0,0
62537,110,0,0,0,0
62538,588,0,0,0,0
62539,1505,0,0,0,0
62540,824,0,0,0,0
62541,72,0,0,0,0
62543,479,0,0,0,0
62544,1534,0,0,0,0
62545,1082,0,0,0,0
62546,1914,0,0,0,0
62547,998,0,0,0,0
62548,2160,1.1,0,23,0
62549,2761,0,0,0,0
62550,2293,0,0,0,0
62551,757,0,0,0,0
62553,629,0,0,0,0
62554,886,0,0,0,0
62555,722,0,0,0,0
62556,508,0,0,0,0
62557,4973,0.3,0,16,0
62558,3179,0,0,0,0
62560,1604,0,0,0,0
62561,2683,0.2,0,5,0
62563,3684,0.4,0,16,0
62565,5581,0,0,0,0
62567,1018,0,0,0,0
62568,8485,0,0,0,0
62570,305,0,0,0,0
62571,1490,0,0,0,0
62572,908,0,0,0,0
62573,1026,0,0,0,0
62601,680,0,0,0,0
62610,255,0,0,0,0
62611,1525,0,0,0,0
62612,2154,0,0,0,0
62613,2813,0,0,0,0
62615,3327,0,0,0,0
62617,1309,0.2,0,2,0
62618,4832,0,0,0,0
62621,1419,0,0,0,0
62622,117,0,0,0,0
62624,1047,0,0,0,0
62625,734,2.6,0,19,0
62626,6311,0,0,0,0
62627,1761,0,0,0,0
62628,914,0,0,0,0
62629,6437,0,0,0,0
62630,806,0,0,0,0
62631,319,0,0,0,0
62633,1219,0.2,0,3,0
62634,1030,0,0,0,0
62635,770,0,0,0,0
62638,1527,0,0,0,0
62639,563,0,0,0,0
62640,3188,0,0,0,0
62642,1759,0,0,0,0
62643,437,0,0,0,0
62644,4814,0,0,0,0
62649,775,0,0,0,0
62650,13115,1,0,128,0
62655,1055,1.4,0,15,0
62656,8756,0.4,0,33,3
62661,1214,0,0,0,0
62663,229,0,0,0,0
62664,2759,0.6,0,17,0
62665,1616,0.1,0,1,0
62666,734,0,0,0,0
62667,830,0,0,0,0
62668,1592,0,0,0,0
62670,2958,0,0,0,0
62671,712,0,0,0,0
62672,200,0,0,0,0
62673,833,0,0,0,0
62674,1945,0,0,0,0
62675,5682,2.2,0.1,123,5
62677,2462,3.6,0,88,0
62681,4814,0,0,0,0
62682,907,0,0,0,0
62684,2689,2.1,0,57,0
62685,2579,0,0,0,0
62688,962,0.9,0,9,0
62689,543,0,0,0,0
62690,2819,0,0,0,0
62691,2989,0,0,0,0
62692,2254,0,0,0,0
62693,1429,0,0,0,0
62694,3970,0,0,0,0
62695,245,0,0,0,0
62701,489,0,0,0,0
62702,16837,0,0,0,0
62703,15855,0,0,0,0
62704,16582,0,0,0,0
62706,10,0,0,0,0
62707,4407,0.1,0,3,0
62711,8398,0,0,0,0
62712,4721,0,0,0,0
62801,12922,0,0,0,0
62803,1451,0,0,0,0
62806,3499,0,0,0,0
62807,981,0,0,0,0
62808,2268,0,0,0,0
62809,447,0,0,0,0
62810,1321,0,0,0,0
62811,261,0,0,0,0
62812,8275,0.2,0,13,0
62814,2189,0,0,0,0
62815,643,0,0,0,0
62816,1793,0,0,0,0
62817,1190,0,0,0,0
62818,689,0,0,0,0
62819,483,0,0,0,0
62820,588,0,0,0,0
62821,8351,0,0,0,0
62822,1927,0,0,0,0
62823,2266,0,0,0,0
62824,2652,0,0,0,0
62825,217,0,0,0,0
62827,2017,0,0,0,0
62828,1852,0,0,0,0
62829,100,0,0,0,0
62830,1903,0,0,0,0
62831,1118,0,0,0,0
62832,6453,0,0,0,0
62833,930,0,0,0,0
62835,2407,0,0,0,0
62836,964,0,0,0,0
62837,7590,0,0,0,0
62838,2226,0,0,0,0
62839,4583,0,0,0,0
62841,193,0,0,0,0
62842,1110,0,0,0,0
62843,203,0,0,0,0
62844,2493,0,0,0,0
62846,773,0,0,0,0
62848,492,0,0,0,0
62849,2369,0.1,0,3,0
62850,572,0,0,0,0
62851,610,0,0,0,0
62852,110,0,0,0,0
62853,816,0,0,0,0
62854,1988,0,0,0,0
62856,331,0,0,0,0
62858,4038,0.9,0,35,0
62859,5375,0,0,0,0
62860,900,0,0,0,0
62861,281,0,0,0,0
62862,931,0,0,0,0
62863,7645,0,0,0,0
62864,15667,0,0,0,0
62865,1898,0,0,0,0
62867,925,0,0,0,0
62868,2288,0,0,0,0
62869,3869,0,0,0,0
62870,1936,0,0,0,0
62871,1329,0,0,0,0
62872,852,0,0,0,0
62874,414,0,0,0,0
62875,1614,0,0,0,0
62876,313,0,0,0,0
62877,1022,0,0,0,0
62878,772,0,0,0,0
62879,71,0,0,0,0
62880,973,0,0,0,0
62881,6771,0,0,0,0
62882,1658,0,0,0,0
62883,904,0,0,0,0
62884,2173,1,0,22,0
62885,1258,0,0,0,0
62886,541,0,0,0,0
62887,787,0,0,0,0
62888,2094,0,0,0,0
62889,798,0,0,0,0
62890,3299,0.1,0,2,0
62891,532,0,0,0,0
62892,532,0,0,0,0
62893,761,0,0,0,0
62894,1272,0,0,0,0
62895,2460,0,0,0,0
62896,8179,0,0,0,0
62897,552,0,0,0,0
62898,1789,0,0,0,0
62899,2827,0,0,0,0
62901,9280,0.1,0,6,0
62902,4059,1.8,0,73,0
62903,1205,0.6,0,7,0
62905,720,3.6,0,26,0
62906,4149,0,0,0,0
62907,2402,0.6,0,15,0
62908,900,0.2,0,2,0
62910,2753,8.2,0,225,0
62912,1129,0.4,0,4,0
62914,3440,0,0,0,0
62915,451,0.4,0,2,0
62916,1042,0,0,0,0
62917,2093,0,0,0,0
62918,6656,1.4,0,94,0
62919,1178,4.5,0,53,0
62920,2346,0,0,1,0
62921,491,0.4,0,2,0
62922,3727,0.2,0,6,0
62923,539,0,0,0,0
62924,2145,0,0,0,0
62926,1917,0,0,0,0
62927,601,0,0,0,0
62928,327,22.9,0,75,0
62930,4868,0,0,0,0
62931,2009,16.7,0,335,0
62932,1622,0,0,0,0
62933,737,0,0,0,0
62934,1608,3.4,0,55,0
62935,2226,0,0,0,0
62938,4277,6.4,0,275,0
62939,3743,0.3,0,11,0
62940,796,1.8,0,14,0
62941,777,0,0,0,0
62942,876,7.9,1.3,69,11
62943,849,4.8,0,41,0
62946,9692,0.5,0,52,0
62947,986,21.8,0,215,0
62948,7810,0,0,0,0
62949,717,0,0,0,0
62950,625,0.2,0,1,0
62951,4208,0.2,0,9,0
62952,2427,0.6,0,14,0
62953,271,0,0,0,0
62954,968,0.4,0,4,0
62956,980,0,0,0,0
62957,903,2.8,0,25,0
62958,1952,2.3,0,44,0
62959,18317,0,0,1,0
62960,7441,2.7,0,203,0
62961,103,0,0,0,0
62962,312,0,0,0,0
62963,793,0,0,0,0
62964,1710,0,0,0,0
62965,173,0,0,0,0
62966,9797,0.1,0,7,0
62967,352,4.3,0,15,0
62969,557,0,0,0,0
62970,869,0,0,0,0
62972,1884,4.9,0,92,0
62974,1544,0,0,0,0
62975,527,2.7,0,14,0
62976,791,0,0,0,0
62977,793,5.9,0,47,0
62979,1722,0,0,0,0
62982,861,0,0,0,0
62983,1393,0,0,0,0
62984,2246,0,0,0,0
62985,1291,19.8,0,255,0
62987,1951,5.4,0.1,106,1
62988,1875,0,0,0,0
62990,1134,1.7,0,19,0
62992,1031,0,0,0,0
62994,1010,0,0,0,0
62995,3312,1.1,0,36,0
62996,771,0,0,0,0
62997,486,0,0,0,0
62998,528,2.3,0.2,12,1
62999,1096,0,0,0,0
63005,7997,0,0,0,0
63010,13961,0,0,2,0
63011,13816,0,0,0,0
63012,4625,0.2,0,10,0
63013,1255,12.3,0,154,0
63014,1075,0,0,0,0
63015,1973,0.2,0,4,0
63016,4184,0,0,2,0
63017,13786,0,0,0,0
63019,2084,0,0,0,0
63020,12875,14.8,0.1,1902,9
63021,19434,0,0,0,0
63023,3389,3.1,0,105,0
63025,8046,1.5,0,123,0
63026,16212,0,0,0,0
63028,12659,11.9,1.4,1504,173
63030,195,28.2,0.5,55,1
63031,18145,0,0,0,0
63033,14329,0,0,0,0
63034,7339,0,0,0,0
63036,6036,0.2,0,11,0
63037,2570,26.4,0,679,0
63038,2981,0,0,0,0
63039,518,0,0,0,0
63040,3222,0,0,0,0
63041,859,0,0,0,0
63042,5781,0,0,0,0
63043,7938,0,0,0,0
63044,5563,0,0,0,0
63045,172,0,0,0,0
63047,14,0,0,0,0
63048,2013,0,0,0,0
63049,6727,0.2,0,11,0
63050,10661,10.5,0,1119,4
63051,6031,0.3,0,16,0
63052,11239,0.7,0,81,0
63053,56,0,0,0,0
63055,1527,0,0,0,0
63056,2342,17,0,397,1
63060,2056,1,0,21,0
63061,135,0,0,0,0
63068,4366,2.4,0,103,0
63069,8160,5,0,404,0
63070,2910,0,0,1,0
63071,943,2.5,0,24,0
63072,3394,1.5,0,51,0
63073,585,0,0,0,0
63074,5561,0,0,0,0
63077,9143,0.1,0,6,0
63079,214,23.8,0,51,0
63080,16191,19.3,0.1,3120,11
63084,10124,0,0,2,0
63087,622,6.4,0,40,0
63088,3144,0,0,0,0
63089,3678,0,0,1,0
63090,11652,0.1,0,7,0
63091,1229,11.6,0,143,0
63101,333,0,0,0,0
63102,925,0,0,0,0
63103,1397,0,0,0,0
63104,6801,0,0,0,0
63105,3412,0,0,0,0
63106,3688,0,0,0,0
63107,7413,0,0,0,0
63108,4092,0,0,0,0
63109,10831,0,0,0,0
63110,7120,0,0,0,0
63111,7539,0,0,0,0
63112,7724,0,0,0,0
63113,8474,0,0,0,0
63114,14946,0,0,0,0
63115,9775,0,0,0,0
63116,16031,0,0,0,0
63117,3955,0,0,0,0
63118,9807,0,0,0,0
63119,12627,0,0,0,0
63120,5554,0,0,0,0
63121,10780,0,0,0,0
63122,15432,0,0,0,0
63123,19710,0,0,0,0
63124,3849,0,0,0,0
63125,12093,0,0,0,0
63126,6388,0,0,0,0
63127,2223,0,0,0,0
63128,11221,0,0,0,0
63129,18297,0,0,0,0
63130,10742,0,0,0,0
63131,7101,0,0,0,0
63132,5042,0,0,0,0
63133,4235,0,0,0,0
63134,5834,0,0,0,0
63135,8876,0,0,0,0
63136,18688,0,0,0,0
63137,8165,0,0,0,0
63138,6177,0,0,0,0
63139,10185,0,0,0,0
63140,1057,0,0,0,0
63141,6705,0,0,0,0
63143,3760,0,0,0,0
63144,3380,0,0,0,0
63146,8529,0,0,0,0
63147,5166,0,0,0,0
63155,4,0,0,0,0
63301,22227,0,0,0,0
63303,17284,0,0,0,0
63304,16741,0,0,0,0
63330,389,0,0,0,0
63332,1537,0,0,0,0
63333,814,0,0,0,0
63334,4227,0,0,0,0
63336,1325,0,0,0,0
63339,889,0,0,0,0
63341,2231,0,0,0,0
63343,3359,0,0,0,0
63344,1362,0,0,0,0
63345,374,0,0,0,0
63347,1977,0,0,0,0
63348,5749,0,0,0,0
63349,1265,0,0,0,0
63350,590,0,0,0,0
63351,1433,0,0,0,0
63352,1078,0,0,0,0
63353,3152,0,0,0,0
63357,5970,0,0,0,0
63359,1804,0,0,0,0
63361,3590,0,0,0,0
63362,3523,0,0,0,0
63363,2024,0,0,0,0
63365,63,0,0,0,0
63366,21077,0,0,0,0
63367,11349,0,0,0,0
63368,16074,0,0,0,0
63369,1387,0,0,0,0
63373,788,0,0,0,0
63376,29231,0,0,0,0
63377,2299,0,0,0,0
63379,12026,0,0,0,0
63380,406,0,0,0,0
63381,538,0,0,0,0
63382,2578,0,0,0,0
63383,8627,0,0,0,0
63384,1538,0,0,0,0
63385,19239,0,0,0,0
63386,1029,0,0,0,0
63387,47,0,0,0,0
63388,958,0,0,0,0
63389,3536,0,0,0,0
63390,7811,0,0,0,0
63401,10703,0,0,0,0
63430,800,0.4,0,3,0
63431,450,0,0,0,0
63432,860,1.9,0,16,0
63433,79,0,0,0,0
63434,711,0,0,0,0
63435,3140,0.2,0,5,0
63436,1305,0,0,0,0
63437,1614,0,0,0,0
63438,296,0,0,0,0
63439,230,0,0,0,0
63440,1216,0,0,0,0
63441,1302,0,0,0,0
63443,612,0,0,0,0
63445,2962,0,0,1,0
63446,1025,0,0,0,0
63447,1232,0.5,0,6,0
63448,1266,0,0,0,0
63450,215,0,0,0,0
63451,600,0,0,0,0
63452,1389,0.1,0,2,0
63453,506,0.2,0,1,0
63454,750,0,0,0,0
63456,3473,0,0,0,0
63457,415,0,0,0,0
63458,390,0,0,0,0
63459,2782,0.2,0,6,0
63460,811,0,0,0,0
63461,3377,0.2,0,6,0
63462,1915,0,0,0,0
63463,587,0,0,0,0
63465,731,0.1,0,1,0
63466,48,0,0,0,0
63467,75,33.3,0,25,0
63468,2405,0,0,0,0
63469,1403,0,0,0,0
63471,559,0.9,0,5,0
63472,230,0,0,0,0
63473,613,0.2,0,1,0
63474,932,0.1,0,1,0
63501,9489,0,0,4,0
63530,1199,0,0,0,0
63531,828,0,0,0,0
63532,1079,0,0,0,0
63533,810,0.9,0,7,0
63534,969,0.6,0,6,0
63535,186,6.5,0,12,0
63536,1023,1.1,0,11,0
63537,1946,0,0,0,0
63538,622,0,0,0,0
63539,536,0,0,0,0
63540,185,0,0,0,0
63541,543,0,0,0,0
63543,530,2.8,0,15,0
63544,1099,0.1,0,1,0
63545,622,0,0,0,0
63546,1373,0.8,0,11,0
63547,744,0.4,0,3,0
63548,1218,7.2,0.1,88,1
63549,2081,0,0,0,0
63551,595,1.2,0,7,0
63552,4884,1.2,0,61,0
63555,3044,0.1,0,4,0
63556,1832,0,0,0,0
63557,674,0,0,0,0
63558,1049,0,0,0,0
63559,1785,0,0,0,0
63560,271,0.7,0,2,0
63561,1092,0.1,0,1,0
63563,855,0,0,0,0
63565,4854,0.1,0,4,0
63566,222,0,0,0,0
63567,167,0,0,0,0
63601,7436,1.5,0,110,0
63620,2739,4,0,109,0
63621,1188,4.7,0,56,0
63622,727,26,0,189,0
63623,909,24.2,0.2,220,2
63624,3276,4.2,0,137,0
63625,612,18.5,0,113,0
63626,634,14,0,89,0
63627,2030,8.2,1.8,166,36
63628,12852,2.4,0,308,0
63629,1603,40,0,641,0
63630,2350,24.6,0,577,1
63631,669,13.5,0,90,0
63633,946,22.1,0,209,0
63636,700,3.1,0,22,0
63637,649,0.3,0,2,0
63638,3238,9.7,0,315,0
63640,11267,4.9,0,547,0
63645,8599,13.6,0.1,1169,7
63648,1221,5.7,0,70,0
63650,5780,3.3,0,193,0
63653,581,0,0,0,0
63654,975,1.7,0,17,0
63655,1935,1.4,0,28,0
63656,1179,7,0,83,0
63660,1668,33,0,551,0
63662,1026,0,0,0,0
63663,402,0,0,0,0
63664,6448,20.4,0.2,1318,12
63665,1254,7.5,0,94,0
63670,10221,2.3,0,231,0
63673,2342,0.1,0,2,0
63674,94,28.7,0,27,0
63675,210,1.4,0,3,0
63701,15728,0.7,0,114,0
63703,3545,0,0,0,0
63730,2343,0,0,0,0
63732,693,0.1,0,1,0
63735,643,0,0,0,0
63736,1974,0,0,0,0
63738,48,0,0,0,0
63739,397,0,0,0,0
63740,3238,0,0,0,0
63742,160,0,0,0,0
63743,80,0,0,0,0
63744,133,0,0,0,0
63745,50,0,0,0,0
63746,37,0,0,0,0
63747,334,0,0,0,0
63748,1125,1.2,0,13,0
63750,88,2.3,0,2,0
63751,1473,6,0,88,0
63755,12913,3.3,0,422,0
63758,197,0,0,0,0
63760,705,0,0,0,0
63763,244,0,0,0,0
63764,3974,4.2,0,165,0
63766,1061,2.8,0,30,0
63767,431,0,0,0,0
63769,1055,0.8,0,8,0
63770,146,0,0,0,0
63771,2171,0,0,0,0
63774,89,0,0,0,0
63775,11754,3.5,0,415,0
63780,3947,0,0,0,0
63781,1165,4.8,0,56,0
63782,242,0.8,0,2,0
63783,128,0,0,0,0
63784,159,0,0,0,0
63785,1020,1.6,0,16,0
63787,930,0,0,0,0
63801,12796,0,0,0,0
63820,193,0,0,0,0
63821,951,0.1,0,1,0
63822,1903,0,0,0,0
63823,869,0,0,0,0
63824,110,0,0,0,0
63825,2570,0,0,0,0
63826,153,0,0,0,0
63827,1180,0,0,0,0
63828,222,0,0,0,0
63829,944,0,0,0,0
63830,4190,0,0,0,0
63833,386,0,0,0,0
63834,4380,0,0,0,0
63837,1107,0,0,0,0
63839,300,0,0,0,0
63840,84,0,0,0,0
63841,6975,0,0,0,0
63845,4167,0,0,0,0
63846,1380,0,0,0,0
63847,87,0,0,0,0
63848,1241,0,0,0,0
63849,310,0,0,0,0
63850,16,0,0,0,0
63851,3663,0,0,0,0
63852,1136,0,0,0,0
63853,154,0,0,0,0
63855,1184,0,0,0,0
63857,6985,0,0,0,0
63860,120,0,0,0,0
63862,1355,0,0,0,0
63863,4025,0,0,0,0
63866,398,0,0,0,0
63867,1027,0,0,0,0
63868,642,0,0,0,0
63869,2827,0,0,0,0
63870,1088,0,0,0,0
63873,3894,0,0,0,0
63874,254,0,0,0,0
63876,1802,0,0,0,0
63877,3810,0,0,0,0
63878,118,0,0,0,0
63879,681,0,0,0,0
63880,42,0,0,0,0
63882,401,0,0,0,0
63901,18891,2.7,0,509,0
63932,1281,0,0,0,0
63933,2778,0,0,0,0
63934,72,15.3,0,11,0
63935,7457,16.1,0.1,1201,6
63936,801,0,0,0,0
63937,1888,11.1,0,209,0
63939,996,39.6,0.3,394,3
63940,1309,0,0,0,0
63941,637,29.8,0.8,190,5
63942,776,26.7,0,207,0
63943,771,5.1,0,39,0
63944,1418,2.3,0,32,0
63945,922,17.5,0,161,0
63950,117,0,0,0,0
63951,420,4,0,17,0
63952,320,8.8,0,28,0
63953,1121,14.8,0,166,0
63954,1490,0.5,0,7,0
63955,202,22.3,1.5,45,3
63956,865,23,0,199,0
63957,3437,14.7,1,505,36
63960,2055,0,0,1,0
63961,1771,0,0,0,0
63962,21,0,0,0,0
63964,878,14.7,0,129,0
63965,1927,10.6,0,205,0
63966,1270,0.2,0,2,0
63967,1360,7.2,0.1,98,1
64001,555,0,0,0,0
64011,1715,11.9,0,204,0
64012,10644,0.1,0,14,0
64014,9777,0,0,0,0
64015,12710,0,0,0,0
64016,2246,0,0,0,0
64017,446,0,0,0,0
64018,591,0,0,0,0
64019,1728,36.6,2.3,632,39
64020,2314,0.1,0,2,0
64021,640,0,0,0,0
64022,189,0,0,0,0
64024,9206,0,0,0,0
64028,222,0,0,0,0
64029,8036,0,0,0,0
64030,9356,0,0,0,0
64034,3914,0,0,0,0
64035,963,0,0,0,0
64036,451,0,0,0,0
64037,3662,1,0,36,0
64040,4485,21.4,1.7,962,76
64048,2203,0,0,0,0
64050,9401,0,0,0,0
64052,9962,0,0,0,0
64053,2871,0,0,0,0
64054,2051,0,0,0,0
64055,14135,0,0,0,0
64056,6175,0,0,0,0
64057,5194,0,0,0,0
64058,3080,0,0,0,0
64060,6658,0.2,0,14,0
64061,2086,32.3,8.2,674,171
64062,3247,0.2,0,5,0
64063,7788,0,0,0,0
64064,8357,0,0,0,0
64065,16,0,0,0,0
64066,86,0,0,0,0
64067,3658,0,0,0,0
64068,14035,0,0,0,0
64070,2389,2.7,0,65,0
64071,639,0,0,0,0
64072,217,0,0,0,0
64074,467,0,0,0,0
64075,6217,0,0,0,0
64076,6919,0.2,0,15,0
64077,1431,0,0,0,0
64078,4453,0,0,0,0
64079,6699,0,0,0,0
64080,6690,0.5,0,34,0
64081,9297,0,0,0,0
64082,7038,0,0,0,0
64083,9848,0,0,0,0
64084,1073,2,0,21,0
64085,5310,0,0,0,0
64086,10270,0,0,0,0
64088,918,0,0,0,0
64089,6099,0,0,0,0
64090,75,0,0,0,0
64092,80,0,0,0,0
64093,11453,14.4,0.3,1645,38
64096,952,0,0,0,0
64097,953,0,0,0,0
64098,2277,0,0,0,0
64101,222,0,0,0,0
64102,78,0,0,0,0
64105,1356,0,0,0,0
64106,2050,0,0,0,0
64108,4359,0,0,0,0
64109,4936,0,0,0,0
64110,6672,0,0,0,0
64111,5525,0,0,0,0
64112,2585,0,0,0,0
64113,4841,0,0,0,0
64114,10437,0,0,0,0
64116,6202,0,0,0,0
64117,4764,0,0,0,0
64118,13519,0,0,0,0
64119,12573,0,0,0,0
64120,1033,0,0,0,0
64123,3829,0,0,0,0
64124,4321,0,0,0,0
64125,1219,0,0,0,0
64126,2866,0,0,0,0
64127,9756,0,0,0,0
64128,7332,0,0,0,0
64129,4140,0,0,0,0
64130,12835,0,0,0,0
64131,7857,0,0,0,0
64132,6758,0,0,0,0
64133,14631,0,0,0,0
64134,8474,0,0,0,0
64136,794,0,0,0,0
64137,3362,0,0,0,0
64138,9543,0,0,0,0
64139,788,0,0,0,0
64145,2710,0,0,0,0
64146,875,0,0,0,0
64147,86,0,0,0,0
64149,265,0,0,0,0
64150,1393,0,0,0,0
64151,9781,0,0,0,0
64152,12722,0,0,0,0
64153,2303,0,0,0,0
64154,4080,0,0,0,0
64155,9718,0,0,0,0
64156,2809,0,0,0,0
64157,8108,0,0,0,0
64158,1715,0,0,0,0
64161,700,0,0,0,0
64163,435,0,0,0,0
64164,247,0,0,0,0
64165,190,0,0,0,0
64166,194,0,0,0,0
64167,173,0,0,0,0
64401,924,0,0,0,0
64402,2435,0,0,0,0
64420,84,0,0,0,0
64421,817,0,0,0,0
64422,430,0,0,0,0
64423,899,0,0,0,0
64424,3455,1.1,0,38,0
64426,653,0,0,0,0
64427,679,0,0,0,0
64428,1157,0,0,0,0
64429,5084,0.7,0,35,0
64430,714,0,0,0,0
64431,569,0,0,0,0
64432,71,0,0,0,0
64433,53,0,0,0,0
64434,546,0,0,0,0
64436,565,0,0,0,0
64437,2480,0.5,0.1,12,3
64438,495,0,0,0,0
64439,1255,0,0,0,0
64440,614,0,0,0,0
