fips,count_property,pct_major,pct_severe,state,tract
06079011501,315,0,0,06,079011501
06079011505,2661,0,0,06,079011505
06079011600,2449,0,0,06,079011600
06079011704,2446,0,0,06,079011704
06079011705,440,0,0,06,079011705
06079011706,2063,0,0,06,079011706
06079011800,3412,0,0,06,079011800
06079011901,1123,0,0,06,079011901
06079011903,664,0,0,06,079011903
06079011904,2151,0,0,06,079011904
06079012001,964,0,0,06,079012001
06079012002,1538,0,0,06,079012002
06079012102,2314,0,0,06,079012102
06079012201,1308,0,0,06,079012201
06079012202,985,0,0,06,079012202
06079012302,2910,0,0,06,079012302
06079012305,2413,0,0,06,079012305
06079012306,2755,0,0,06,079012306
06079012403,1327,0,0,06,079012403
06079012404,1894,0,0,06,079012404
06079012405,1019,0,0,06,079012405
06079012406,1124,0,0,06,079012406
06079012502,1900,0,0,06,079012502
06079012503,1689,0,0,06,079012503
06079012505,2022,0,0,06,079012505
06079012601,2400,0,0,06,079012601
06079012602,693,0,0,06,079012602
06079012705,2641,0,0,06,079012705
06079012706,2062,0,0,06,079012706
06079012707,1851,0,0,06,079012707
06079012708,10048,0,0,06,079012708
06079013000,1850,0,0,06,079013000
06079013100,2349,0,0,06,079013100
06079990000,1,0,0,06,079990000
06081600100,1958,0,0,06,081600100
06081600200,1050,0,0,06,081600200
06081600300,1121,0,0,06,081600300
06081600401,612,0,0,06,081600401
06081600402,1086,0,0,06,081600402
06081600501,722,0,0,06,081600501
06081600502,871,0,0,06,081600502
06081600600,1173,0,0,06,081600600
06081600701,1012,0,0,06,081600701
06081600702,563,0,0,06,081600702
06081600800,320,0,0,06,081600800
06081600900,1428,0,0,06,081600900
06081601000,2115,0,0,06,081601000
06081601100,1786,0,0,06,081601100
06081601200,1573,0,0,06,081601200
06081601301,631,0,0,06,081601301
06081601302,616,0,0,06,081601302
06081601400,1519,0,0,06,081601400
06081601501,1246,0,0,06,081601501
06081601502,305,0,0,06,081601502
06081601601,456,0,0,06,081601601
06081601603,1499,0,0,06,081601603
06081601604,153,0,0,06,081601604
06081601605,1647,0,0,06,081601605
06081601700,1399,0,0,06,081601700
06081601800,2015,0,0,06,081601800
06081601901,1022,0,0,06,081601901
06081601902,738,0,0,06,081601902
06081602001,1263,0,0,06,081602001
06081602002,1032,0,0,06,081602002
06081602100,584,0,0,06,081602100
06081602201,631,0,0,06,081602201
06081602202,525,0,0,06,081602202
06081602300,1759,0,0,06,081602300
06081602400,1965,0,0,06,081602400
06081602500,1429,0,0,06,081602500
06081602601,767,0,0,06,081602601
06081602602,667,0,0,06,081602602
06081602700,1473,0,0,06,081602700
06081602800,1253,0,0,06,081602800
06081602900,1105,0,0,06,081602900
06081603000,1422,0,0,06,081603000
06081603100,1403,0,0,06,081603100
06081603200,1501,0,0,06,081603200
06081603300,2481,0,0,06,081603300
06081603400,1990,0,0,06,081603400
06081603700,1832,0,0,06,081603700
06081603801,17,0,0,06,081603801
06081603802,1648,0,0,06,081603802
06081603900,1618,0,0,06,081603900
06081604000,1226,0,0,06,081604000
06081604102,96,0,0,06,081604102
06081604103,830,0,0,06,081604103
06081604104,748,0,0,06,081604104
06081604200,1096,0,0,06,081604200
06081604400,978,0,0,06,081604400
06081604500,1201,0,0,06,081604500
06081604600,1000,0,0,06,081604600
06081604700,960,0,0,06,081604700
06081604800,1071,0,0,06,081604800
06081604900,942,0,0,06,081604900
06081605000,2247,0,0,06,081605000
06081605100,1112,0,0,06,081605100
06081605200,1160,0,0,06,081605200
06081605300,1275,0,0,06,081605300
06081605400,1601,0,0,06,081605400
06081605501,242,0,0,06,081605501
06081605502,641,0,0,06,081605502
06081605600,2101,0,0,06,081605600
06081605700,1992,0,0,06,081605700
06081605800,822,0,0,06,081605800
06081605901,480,0,0,06,081605901
06081605902,270,0,0,06,081605902
06081606000,470,0,0,06,081606000
06081606100,1037,0,0,06,081606100
06081606201,611,0,0,06,081606201
06081606202,583,0,0,06,081606202
06081606300,908,0,0,06,081606300
06081606400,678,0,0,06,081606400
06081606500,1281,0,0,06,081606500
06081606600,1075,0,0,06,081606600
06081606700,903,0,0,06,081606700
06081606800,1154,0,0,06,081606800
06081606900,867,0,0,06,081606900
06081607000,1029,0,0,06,081607000
06081607100,1143,0,0,06,081607100
06081607200,597,0,0,06,081607200
06081607300,1326,0,0,06,081607300
06081607400,927,0,0,06,081607400
06081607500,910,0,0,06,081607500
06081607600,1156,0,0,06,081607600
06081607701,877,0,0,06,081607701
06081607702,804,0,0,06,081607702
06081607800,1037,0,0,06,081607800
06081607900,402,0,0,06,081607900
06081608001,380,0,0,06,081608001
06081608002,1205,0,0,06,081608002
06081608013,998,0,0,06,081608013
06081608023,904,0,0,06,081608023
06081608024,665,0,0,06,081608024
06081608025,541,0,0,06,081608025
06081608100,808,0,0,06,081608100
06081608200,1028,0,0,06,081608200
06081608300,787,0,0,06,081608300
06081608400,647,0,0,06,081608400
06081608501,1454,0,0,06,081608501
06081608502,390,0,0,06,081608502
06081608600,1037,0,0,06,081608600
06081608700,2162,0,0,06,081608700
06081608800,2543,0,0,06,081608800
06081608900,1255,0,0,06,081608900
06081609000,921,0,0,06,081609000
06081609100,996,0,0,06,081609100
06081609201,1166,0,0,06,081609201
06081609202,825,0,0,06,081609202
06081609300,1192,0,0,06,081609300
06081609400,1184,0,0,06,081609400
06081609500,1794,0,0,06,081609500
06081609601,1133,0,0,06,081609601
06081609602,589,0,0,06,081609602
06081609603,1782,0,0,06,081609603
06081609700,1916,0,0,06,081609700
06081609800,1763,0,0,06,081609800
06081609900,1112,0,0,06,081609900
06081610000,1153,0,0,06,081610000
06081610100,566,0,0,06,081610100
06081610201,719,0,0,06,081610201
06081610202,475,0,0,06,081610202
06081610203,359,0,0,06,081610203
06081610302,338,0,0,06,081610302
06081610303,1482,0,0,06,081610303
06081610304,1045,0,0,06,081610304
06081610400,1035,0,0,06,081610400
06081610500,1067,0,0,06,081610500
06081610601,888,0,0,06,081610601
06081610602,1198,0,0,06,081610602
06081610700,1105,0,0,06,081610700
06081610800,449,0,0,06,081610800
06081610901,544,0,0,06,081610901
06081610902,712,0,0,06,081610902
06081611000,1470,0,0,06,081611000
06081611100,2138,0,0,06,081611100
06081611200,1090,0,0,06,081611200
06081611300,1645,0,0,06,081611300
06081611400,1596,0,0,06,081611400
06081611500,1005,0,0,06,081611500
06081611600,837,0,0,06,081611600
06081611700,1265,0,0,06,081611700
06081611800,1023,0,0,06,081611800
06081611901,843,0,0,06,081611901
06081611902,1242,0,0,06,081611902
06081612001,770,0,0,06,081612001
06081612002,550,0,0,06,081612002
06081612101,505,0,0,06,081612101
06081612102,126,0,0,06,081612102
06081612500,1032,0,0,06,081612500
06081612600,1127,0,0,06,081612600
06081612700,827,0,0,06,081612700
06081612800,1208,0,0,06,081612800
06081612900,1546,0,0,06,081612900
06081613000,954,0,0,06,081613000
06081613200,2763,0,0,06,081613200
06081613300,1186,0,0,06,081613300
06081613400,1566,0,0,06,081613400
06081613501,1720,0,0,06,081613501
06081613502,3134,0,0,06,081613502
06081613600,2920,0,0,06,081613600
06081613701,2760,0,0,06,081613701
06081613702,1855,0,0,06,081613702
06081613800,2831,0,0,06,081613800
06081613900,1678,0,0,06,081613900
06081614000,1566,0,0,06,081614000
06081984300,6,0,0,06,081984300
06081990100,96,0,0,06,081990100
06083000101,2065,0,0,06,083000101
06083000102,1355,0,0,06,083000102
06083000103,1533,0,0,06,083000103
06083000201,673,0,0,06,083000201
06083000202,622,0,0,06,083000202
06083000301,527,0,0,06,083000301
06083000302,932,0,0,06,083000302
06083000400,1617,0,0,06,083000400
06083000501,1573,0,0,06,083000501
06083000502,2306,0,0,06,083000502
06083000600,1920,0,0,06,083000600
06083000700,2225,0,0,06,083000700
06083000801,934,0,0,06,083000801
06083000805,643,0,0,06,083000805
06083000806,1098,0,0,06,083000806
06083000900,1413,0,0,06,083000900
06083001001,683,0,0,06,083001001
06083001002,519,0,0,06,083001002
06083001101,1045,0,0,06,083001101
06083001102,590,0,0,06,083001102
06083001203,1055,0,0,06,083001203
06083001206,624,0,0,06,083001206
06083001208,1342,0,0,06,083001208
06083001306,1267,0,0,06,083001306
06083001307,1103,0,0,06,083001307
06083001308,1378,0,0,06,083001308
06083001403,961,0,0,06,083001403
06083001404,681,0,0,06,083001404
06083001500,1726,0,0,06,083001500
06083001601,1665,0,0,06,083001601
06083001604,1975,0,0,06,083001604
06083001704,1319,0,0,06,083001704
06083001706,2438,0,0,06,083001706
06083001800,2374,0,0,06,083001800
06083001905,1512,0,0,06,083001905
06083001907,692,0,0,06,083001907
06083001908,2030,0,0,06,083001908
06083001909,1324,0,0,06,083001909
06083001910,1243,0,0,06,083001910
06083001911,1278,0,0,06,083001911
06083001912,2181,0,0,06,083001912
06083002005,2231,0,0,06,083002005
06083002006,1940,0,0,06,083002006
06083002008,2487,0,0,06,083002008
06083002009,1390,0,0,06,083002009
06083002010,1594,0,0,06,083002010
06083002011,2147,0,0,06,083002011
06083002012,1274,0,0,06,083002012
06083002013,1141,0,0,06,083002013
06083002014,1949,0,0,06,083002014
06083002015,1603,0,0,06,083002015
06083002101,955,0,0,06,083002101
06083002102,736,0,0,06,083002102
06083002103,1118,0,0,06,083002103
06083002205,925,0,0,06,083002205
06083002206,1113,0,0,06,083002206
06083002209,936,0,0,06,083002209
06083002210,1695,0,0,06,083002210
06083002211,2336,0,0,06,083002211
06083002303,1313,0,0,06,083002303
06083002304,1008,0,0,06,083002304
06083002307,1336,0,0,06,083002307
06083002308,1229,0,0,06,083002308
06083002309,765,0,0,06,083002309
06083002310,570,0,0,06,083002310
06083002405,445,0,0,06,083002405
06083002406,182,0,0,06,083002406
06083002407,312,0,0,06,083002407
06083002408,441,0,0,06,083002408
06083002409,2023,0,0,06,083002409
06083002410,1152,0,0,06,083002410
06083002503,992,0,0,06,083002503
06083002504,1475,0,0,06,083002504
06083002703,1366,0,0,06,083002703
06083002705,1012,0,0,06,083002705
06083002706,1207,0,0,06,083002706
06083002707,772,0,0,06,083002707
06083002708,961,0,0,06,083002708
06083002709,584,0,0,06,083002709
06083002710,589,0,0,06,083002710
06083002802,2389,0,0,06,083002802
06083002806,937,0,0,06,083002806
06083002808,2731,0,0,06,083002808
06083002809,2091,0,0,06,083002809
06083002906,1449,0,0,06,083002906
06083002907,1524,0,0,06,083002907
06083002909,1810,0,0,06,083002909
06083002913,1403,0,0,06,083002913
06083002914,1205,0,0,06,083002914
06083002924,307,0,0,06,083002924
06083002926,250,0,0,06,083002926
06083002932,1297,0,0,06,083002932
06083002933,919,0,0,06,083002933
06083002934,1101,0,0,06,083002934
06083002935,645,0,0,06,083002935
06083002936,361,0,0,06,083002936
06083002937,514,0,0,06,083002937
06083003001,1496,0,0,06,083003001
06083003004,1543,0,0,06,083003004
06083003005,1227,0,0,06,083003005
06083003007,1481,0,0,06,083003007
06083003102,1722,0,0,06,083003102
06083980000,71,0,0,06,083980000
06083980100,9,0,0,06,083980100
06083980200,46,0,0,06,083980200
06083980300,3,0,0,06,083980300
06083980400,34,0,0,06,083980400
06083980500,20,0,0,06,083980500
06083990000,19,0,0,06,083990000
06085500100,1692,0,0,06,085500100
06085500200,1030,0,0,06,085500200
06085500300,1230,0,0,06,085500300
06085500400,664,0,0,06,085500400
06085500500,1819,0,0,06,085500500
06085500600,1161,0,0,06,085500600
06085500800,784,0,0,06,085500800
06085500901,399,0,0,06,085500901
06085500902,133,0,0,06,085500902
06085501000,823,0,0,06,085501000
06085501101,652,0,0,06,085501101
06085501102,1202,0,0,06,085501102
06085501200,968,0,0,06,085501200
06085501300,816,0,0,06,085501300
06085501401,431,0,0,06,085501401
06085501402,626,0,0,06,085501402
06085501501,560,0,0,06,085501501
06085501502,815,0,0,06,085501502
06085501601,687,0,0,06,085501601
06085501602,310,0,0,06,085501602
06085501700,866,0,0,06,085501700
06085501800,1493,0,0,06,085501800
06085501901,625,0,0,06,085501901
06085501902,460,0,0,06,085501902
06085502001,1410,0,0,06,085502001
06085502002,765,0,0,06,085502002
06085502101,1318,0,0,06,085502101
06085502103,632,0,0,06,085502103
06085502104,460,0,0,06,085502104
06085502202,1028,0,0,06,085502202
06085502203,625,0,0,06,085502203
06085502204,102,0,0,06,085502204
06085502301,1072,0,0,06,085502301
06085502302,610,0,0,06,085502302
06085502400,2688,0,0,06,085502400
06085502500,2379,0,0,06,085502500
06085502601,1043,0,0,06,085502601
06085502603,946,0,0,06,085502603
06085502604,606,0,0,06,085502604
06085502701,1458,0,0,06,085502701
06085502703,1486,0,0,06,085502703
06085502704,1192,0,0,06,085502704
06085502800,1335,0,0,06,085502800
06085502901,1774,0,0,06,085502901
06085502902,2612,0,0,06,085502902
06085502903,1937,0,0,06,085502903
06085502906,1235,0,0,06,085502906
06085502907,1352,0,0,06,085502907
06085502908,2089,0,0,06,085502908
06085502909,1303,0,0,06,085502909
06085502910,917,0,0,06,085502910
06085503001,1596,0,0,06,085503001
06085503002,1102,0,0,06,085503002
06085503003,1812,0,0,06,085503003
06085503105,558,0,0,06,085503105
06085503110,442,0,0,06,085503110
06085503111,1062,0,0,06,085503111
06085503112,731,0,0,06,085503112
06085503113,787,0,0,06,085503113
06085503116,553,0,0,06,085503116
06085503117,493,0,0,06,085503117
06085503118,656,0,0,06,085503118
06085503121,794,0,0,06,085503121
06085503122,820,0,0,06,085503122
06085503123,299,0,0,06,085503123
06085503124,595,0,0,06,085503124
06085503125,807,0,0,06,085503125
06085503126,875,0,0,06,085503126
06085503127,1632,0,0,06,085503127
06085503207,1053,0,0,06,085503207
06085503208,828,0,0,06,085503208
06085503210,894,0,0,06,085503210
06085503211,1141,0,0,06,085503211
06085503212,987,0,0,06,085503212
06085503213,647,0,0,06,085503213
06085503217,1056,0,0,06,085503217
06085503218,544,0,0,06,085503218
06085503219,472,0,0,06,085503219
06085503220,725,0,0,06,085503220
06085503221,316,0,0,06,085503221
06085503222,389,0,0,06,085503222
06085503304,1276,0,0,06,085503304
06085503305,1460,0,0,06,085503305
06085503306,752,0,0,06,085503306
06085503312,1124,0,0,06,085503312
06085503313,1288,0,0,06,085503313
06085503315,1384,0,0,06,085503315
06085503321,1093,0,0,06,085503321
06085503322,1048,0,0,06,085503322
06085503323,1203,0,0,06,085503323
06085503324,901,0,0,06,085503324
06085503325,1173,0,0,06,085503325
06085503326,1786,0,0,06,085503326
06085503327,1275,0,0,06,085503327
06085503329,1148,0,0,06,085503329
06085503330,2020,0,0,06,085503330
06085503331,905,0,0,06,085503331
06085503332,2542,0,0,06,085503332
06085503333,1381,0,0,06,085503333
06085503336,856,0,0,06,085503336
06085503337,721,0,0,06,085503337
06085503338,1526,0,0,06,085503338
06085503339,1306,0,0,06,085503339
06085503401,933,0,0,06,085503401
06085503402,569,0,0,06,085503402
06085503504,1113,0,0,06,085503504
06085503506,980,0,0,06,085503506
06085503507,351,0,0,06,085503507
06085503508,1201,0,0,06,085503508
06085503509,846,0,0,06,085503509
06085503510,1083,0,0,06,085503510
06085503511,820,0,0,06,085503511
06085503601,672,0,0,06,085503601
06085503602,781,0,0,06,085503602
06085503703,606,0,0,06,085503703
06085503707,1127,0,0,06,085503707
06085503708,600,0,0,06,085503708
06085503709,976,0,0,06,085503709
06085503710,549,0,0,06,085503710
06085503711,738,0,0,06,085503711
06085503712,488,0,0,06,085503712
06085503713,357,0,0,06,085503713
06085503802,1799,0,0,06,085503802
06085503803,1063,0,0,06,085503803
06085503804,1644,0,0,06,085503804
06085503902,1092,0,0,06,085503902
06085503903,741,0,0,06,085503903
06085504001,1166,0,0,06,085504001
06085504002,996,0,0,06,085504002
06085504101,940,0,0,06,085504101
06085504102,1262,0,0,06,085504102
06085504201,1582,0,0,06,085504201
06085504202,1673,0,0,06,085504202
06085504307,1592,0,0,06,085504307
06085504308,1565,0,0,06,085504308
06085504311,2482,0,0,06,085504311
06085504314,1342,0,0,06,085504314
06085504315,1994,0,0,06,085504315
06085504316,1366,0,0,06,085504316
06085504317,1242,0,0,06,085504317
06085504318,932,0,0,06,085504318
06085504319,2137,0,0,06,085504319
06085504320,852,0,0,06,085504320
06085504321,1420,0,0,06,085504321
06085504322,1216,0,0,06,085504322
06085504323,1148,0,0,06,085504323
06085504410,1021,0,0,06,085504410
06085504411,1523,0,0,06,085504411
06085504412,983,0,0,06,085504412
06085504413,618,0,0,06,085504413
06085504414,1578,0,0,06,085504414
06085504415,1566,0,0,06,085504415
06085504416,1092,0,0,06,085504416
06085504418,914,0,0,06,085504418
06085504421,1334,0,0,06,085504421
06085504422,858,0,0,06,085504422
06085504423,647,0,0,06,085504423
06085504424,1453,0,0,06,085504424
06085504505,2829,0,0,06,085504505
06085504506,1125,0,0,06,085504506
06085504507,1557,0,0,06,085504507
06085504508,802,0,0,06,085504508
06085504509,1345,0,0,06,085504509
06085504510,990,0,0,06,085504510
06085504601,283,0,0,06,085504601
06085504602,1220,0,0,06,085504602
06085504700,13,0,0,06,085504700
06085504802,925,0,0,06,085504802
06085504805,115,0,0,06,085504805
06085504806,762,0,0,06,085504806
06085504807,957,0,0,06,085504807
06085504808,281,0,0,06,085504808
06085504902,777,0,0,06,085504902
06085504903,759,0,0,06,085504903
06085505006,1633,0,0,06,085505006
06085505007,1192,0,0,06,085505007
06085505010,1522,0,0,06,085505010
06085505011,814,0,0,06,085505011
06085505012,43,0,0,06,085505012
06085505013,28,0,0,06,085505013
06085505014,400,0,0,06,085505014
06085505015,94,0,0,06,085505015
06085505100,817,0,0,06,085505100
06085505202,1799,0,0,06,085505202
06085505203,1068,0,0,06,085505203
06085505301,912,0,0,06,085505301
06085505302,1334,0,0,06,085505302
06085505303,1158,0,0,06,085505303
06085505304,1101,0,0,06,085505304
06085505305,1502,0,0,06,085505305
06085505401,932,0,0,06,085505401
06085505402,833,0,0,06,085505402
06085505403,1417,0,0,06,085505403
06085505500,1264,0,0,06,085505500
06085505600,790,0,0,06,085505600
06085505700,1246,0,0,06,085505700
06085505800,1440,0,0,06,085505800
06085505901,1056,0,0,06,085505901
06085505902,722,0,0,06,085505902
06085506000,1363,0,0,06,085506000
06085506101,1478,0,0,06,085506101
06085506102,1169,0,0,06,085506102
06085506103,1421,0,0,06,085506103
06085506202,1995,0,0,06,085506202
06085506203,590,0,0,06,085506203
06085506204,1851,0,0,06,085506204
06085506301,966,0,0,06,085506301
06085506302,1728,0,0,06,085506302
06085506304,698,0,0,06,085506304
06085506305,797,0,0,06,085506305
06085506401,1042,0,0,06,085506401
06085506402,1022,0,0,06,085506402
06085506502,1796,0,0,06,085506502
06085506503,1251,0,0,06,085506503
06085506504,129,0,0,06,085506504
06085506505,844,0,0,06,085506505
06085506601,1140,0,0,06,085506601
06085506603,1371,0,0,06,085506603
06085506604,2408,0,0,06,085506604
06085506605,981,0,0,06,085506605
06085506606,1061,0,0,06,085506606
06085506701,1346,0,0,06,085506701
06085506702,1613,0,0,06,085506702
06085506703,1165,0,0,06,085506703
06085506801,2056,0,0,06,085506801
06085506802,1679,0,0,06,085506802
06085506803,1975,0,0,06,085506803
06085506804,1379,0,0,06,085506804
06085506900,2540,0,0,06,085506900
06085507002,1170,0,0,06,085507002
06085507003,1156,0,0,06,085507003
06085507004,1535,0,0,06,085507004
06085507100,854,0,0,06,085507100
06085507203,753,0,0,06,085507203
06085507205,1917,0,0,06,085507205
06085507206,1033,0,0,06,085507206
06085507301,2298,0,0,06,085507301
06085507302,1217,0,0,06,085507302
06085507401,2050,0,0,06,085507401
06085507402,1536,0,0,06,085507402
06085507500,2084,0,0,06,085507500
06085507600,2167,0,0,06,085507600
06085507701,1411,0,0,06,085507701
06085507702,2234,0,0,06,085507702
06085507704,884,0,0,06,085507704
06085507705,1396,0,0,06,085507705
06085507805,1012,0,0,06,085507805
06085507806,901,0,0,06,085507806
06085507807,931,0,0,06,085507807
06085507808,1746,0,0,06,085507808
06085507903,1651,0,0,06,085507903
06085507904,1123,0,0,06,085507904
06085507905,1255,0,0,06,085507905
06085507906,1463,0,0,06,085507906
06085508003,503,0,0,06,085508003
06085508004,1477,0,0,06,085508004
06085508005,803,0,0,06,085508005
06085508006,1159,0,0,06,085508006
06085508101,1800,0,0,06,085508101
06085508102,725,0,0,06,085508102
06085508203,1568,0,0,06,085508203
06085508204,1170,0,0,06,085508204
06085508205,817,0,0,06,085508205
06085508206,1390,0,0,06,085508206
06085508301,1427,0,0,06,085508301
06085508303,956,0,0,06,085508303
06085508305,422,0,0,06,085508305
06085508306,939,0,0,06,085508306
06085508401,2035,0,0,06,085508401
06085508403,1066,0,0,06,085508403
06085508404,1863,0,0,06,085508404
06085508503,1108,0,0,06,085508503
06085508505,1148,0,0,06,085508505
06085508507,311,0,0,06,085508507
06085508508,934,0,0,06,085508508
06085508509,185,0,0,06,085508509
06085508510,594,0,0,06,085508510
06085508601,1265,0,0,06,085508601
06085508602,1059,0,0,06,085508602
06085508705,906,0,0,06,085508705
06085508706,1140,0,0,06,085508706
06085508707,893,0,0,06,085508707
06085508708,1843,0,0,06,085508708
06085508800,615,0,0,06,085508800
06085508900,991,0,0,06,085508900
06085509001,780,0,0,06,085509001
06085509002,781,0,0,06,085509002
06085509102,977,0,0,06,085509102
06085509106,803,0,0,06,085509106
06085509107,203,0,0,06,085509107
06085509108,1327,0,0,06,085509108
06085509109,1771,0,0,06,085509109
06085509110,373,0,0,06,085509110
06085509111,641,0,0,06,085509111
06085509201,1199,0,0,06,085509201
06085509202,1308,0,0,06,085509202
06085509302,1061,0,0,06,085509302
06085509303,823,0,0,06,085509303
06085509304,1091,0,0,06,085509304
06085509401,453,0,0,06,085509401
06085509403,243,0,0,06,085509403
06085509404,960,0,0,06,085509404
06085509500,842,0,0,06,085509500
06085509600,883,0,0,06,085509600
06085509700,889,0,0,06,085509700
06085509801,1665,0,0,06,085509801
06085509802,887,0,0,06,085509802
06085509901,764,0,0,06,085509901
06085509902,1523,0,0,06,085509902
06085510001,2175,0,0,06,085510001
06085510002,1296,0,0,06,085510002
06085510100,1143,0,0,06,085510100
06085510200,1551,0,0,06,085510200
06085510300,1753,0,0,06,085510300
06085510400,1203,0,0,06,085510400
06085510500,1713,0,0,06,085510500
06085510600,1692,0,0,06,085510600
06085510700,1313,0,0,06,085510700
06085510801,1952,0,0,06,085510801
06085510802,679,0,0,06,085510802
06085510803,780,0,0,06,085510803
06085510900,1626,0,0,06,085510900
06085511000,1915,0,0,06,085511000
06085511100,1975,0,0,06,085511100
06085511200,1679,0,0,06,085511200
06085511301,974,0,0,06,085511301
06085511302,1063,0,0,06,085511302
06085511400,1320,0,0,06,085511400
06085511501,1333,0,0,06,085511501
06085511502,738,0,0,06,085511502
06085511608,77,0,0,06,085511608
06085511609,142,0,0,06,085511609
06085511701,1567,0,0,06,085511701
06085511702,1024,0,0,06,085511702
06085511704,1878,0,0,06,085511704
06085511705,589,0,0,06,085511705
06085511707,1437,0,0,06,085511707
06085511800,2611,0,0,06,085511800
06085511905,1086,0,0,06,085511905
06085511907,1365,0,0,06,085511907
06085511910,1089,0,0,06,085511910
06085511911,1669,0,0,06,085511911
06085511912,1794,0,0,06,085511912
06085511913,1466,0,0,06,085511913
06085511914,1996,0,0,06,085511914
06085511915,674,0,0,06,085511915
06085511916,1413,0,0,06,085511916
06085511917,1695,0,0,06,085511917
06085511918,1192,0,0,06,085511918
06085512001,2380,0,0,06,085512001
06085512005,2094,0,0,06,085512005
06085512019,1018,0,0,06,085512019
06085512021,1591,0,0,06,085512021
06085512022,514,0,0,06,085512022
06085512023,1226,0,0,06,085512023
06085512024,1197,0,0,06,085512024
06085512025,966,0,0,06,085512025
06085512026,1413,0,0,06,085512026
06085512027,811,0,0,06,085512027
06085512029,2113,0,0,06,085512029
06085512030,989,0,0,06,085512030
06085512031,1386,0,0,06,085512031
06085512032,1413,0,0,06,085512032
06085512034,1047,0,0,06,085512034
06085512035,1330,0,0,06,085512035
06085512036,841,0,0,06,085512036
06085512037,991,0,0,06,085512037
06085512038,533,0,0,06,085512038
06085512039,1072,0,0,06,085512039
06085512042,568,0,0,06,085512042
06085512043,713,0,0,06,085512043
06085512045,1854,0,0,06,085512045
06085512047,1687,0,0,06,085512047
06085512052,707,0,0,06,085512052
06085512053,1268,0,0,06,085512053
06085512054,15,0,0,06,085512054
06085512055,628,0,0,06,085512055
06085512056,982,0,0,06,085512056
06085512057,851,0,0,06,085512057
06085512058,720,0,0,06,085512058
06085512059,1771,0,0,06,085512059
06085512100,744,0,0,06,085512100
06085512200,2659,0,0,06,085512200
06085512305,1608,0,0,06,085512305
06085512307,2075,0,0,06,085512307
06085512308,3093,0,0,06,085512308
06085512309,1835,0,0,06,085512309
06085512310,1166,0,0,06,085512310
06085512311,1236,0,0,06,085512311
06085512312,1352,0,0,06,085512312
06085512313,818,0,0,06,085512313
06085512314,1929,0,0,06,085512314
06085512401,1577,0,0,06,085512401
06085512402,1689,0,0,06,085512402
06085512505,1716,0,0,06,085512505
06085512509,1713,0,0,06,085512509
06085512510,2431,0,0,06,085512510
06085512511,1060,0,0,06,085512511
06085512512,934,0,0,06,085512512
06085512513,850,0,0,06,085512513
06085512514,769,0,0,06,085512514
06085512515,1839,0,0,06,085512515
06085512516,1348,0,0,06,085512516
06085512602,1283,0,0,06,085512602
06085512603,770,0,0,06,085512603
06085512604,916,0,0,06,085512604
06085513000,106,0,0,06,085513000
06085513500,1756,0,0,06,085513500
06087100100,836,0,0,06,087100100
06087100200,2113,0,0,06,087100200
06087100300,1395,0,0,06,087100300
06087100400,65,0,0,06,087100400
06087100500,1976,0,0,06,087100500
06087100600,1177,0,0,06,087100600
06087100700,615,0,0,06,087100700
06087100801,837,0,0,06,087100801
06087100802,1004,0,0,06,087100802
06087100900,1602,0,0,06,087100900
06087101001,796,0,0,06,087101001
06087101002,858,0,0,06,087101002
06087101100,2032,0,0,06,087101100
06087101200,1156,0,0,06,087101200
06087110101,778,0,0,06,087110101
06087110102,1182,0,0,06,087110102
06087110201,602,0,0,06,087110201
06087110202,1059,0,0,06,087110202
06087110301,512,0,0,06,087110301
06087110302,321,0,0,06,087110302
06087110401,535,0,0,06,087110401
06087110402,1174,0,0,06,087110402
06087110503,700,0,0,06,087110503
06087110504,318,0,0,06,087110504
06087110505,719,0,0,06,087110505
06087110506,668,0,0,06,087110506
06087110601,976,0,0,06,087110601
06087110602,402,0,0,06,087110602
06087110700,858,0,0,06,087110700
06087120200,2323,0,0,06,087120200
06087120301,2916,0,0,06,087120301
06087120302,1652,0,0,06,087120302
06087120400,3713,0,0,06,087120400
06087120500,4134,0,0,06,087120500
06087120600,4655,0,0,06,087120600
06087120700,2313,0,0,06,087120700
06087120800,2163,0,0,06,087120800
06087120901,1746,0,0,06,087120901
06087120902,1884,0,0,06,087120902
06087121000,1777,0,0,06,087121000
06087121100,1026,0,0,06,087121100
06087121200,2539,0,0,06,087121200
06087121300,1369,0,0,06,087121300
06087121401,917,0,0,06,087121401
06087121402,992,0,0,06,087121402
06087121403,932,0,0,06,087121403
06087121501,1233,0,0,06,087121501
06087121502,405,0,0,06,087121502
06087121601,1390,0,0,06,087121601
06087121602,831,0,0,06,087121602
06087121701,1685,0,0,06,087121701
06087121702,1015,0,0,06,087121702
06087121801,975,0,0,06,087121801
06087121802,1104,0,0,06,087121802
06087122001,1945,0,0,06,087122001
06087122002,1944,0,0,06,087122002
06087122004,1108,0,0,06,087122004
06087122005,1328,0,0,06,087122005
06087122100,1597,0,0,06,087122100
06087122202,1115,0,0,06,087122202
06087122203,1664,0,0,06,087122203
06087122204,1096,0,0,06,087122204
06087122205,2550,0,0,06,087122205
06087122300,2237,0,0,06,087122300
06087122401,1278,0,0,06,087122401
06087122402,1764,0,0,06,087122402
06087122500,1495,0,0,06,087122500
06087123100,610,0,0,06,087123100
06087123300,577,0,0,06,087123300
