fips,namelsad,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
22013,Bienville Parish,13808,1207,2667,7697,2123,114,0,0,0,0,0
22015,Bossier Parish,73062,22501,21534,23763,4998,258,8,0,0,0,0
22017,Caddo Parish,137808,55915,28280,35862,14484,3058,200,9,0,0,0
22019,Calcasieu Parish,99697,59900,17082,12502,4505,2133,1287,1120,744,229,195
22021,Caldwell Parish,7238,714,1202,3188,1659,430,44,1,0,0,0
22023,Cameron Parish,7812,3587,1026,1701,818,259,281,78,45,9,8
22025,Catahoula Parish,7481,5336,1281,584,221,52,7,0,0,0,0
22027,Claiborne Parish,13818,877,2988,7487,2305,160,1,0,0,0,0
22029,Concordia Parish,13423,12930,493,0,0,0,0,0,0,0,0
22031,De Soto Parish,19393,178,738,7977,7500,2768,209,23,0,0,0
22033,East Baton Rouge Parish,196352,181606,14411,318,17,0,0,0,0,0,0
22035,East Carroll Parish,5307,3970,1235,92,10,0,0,0,0,0,0
22037,East Feliciana Parish,11464,995,1542,4646,3381,862,38,0,0,0,0
22039,Evangeline Parish,14176,7439,3050,1327,893,724,515,177,50,1,0
22041,Franklin Parish,13193,5472,3915,3267,506,33,0,0,0,0,0
22043,Grant Parish,7354,667,1302,3266,1767,350,2,0,0,0,0
22045,Iberia Parish,35447,34792,648,7,0,0,0,0,0,0,0
22047,Iberville Parish,13593,13238,355,0,0,0,0,0,0,0,0
22049,Jackson Parish,12122,1721,3070,5513,1661,141,16,0,0,0,0
22051,Jefferson Parish,191446,171725,19653,68,0,0,0,0,0,0,0
22053,Jefferson Davis Parish,18570,13006,4217,1096,50,54,80,42,25,0,0
22055,Lafayette Parish,109071,99151,9715,205,0,0,0,0,0,0,0
22057,Lafourche Parish,42344,41203,1106,35,0,0,0,0,0,0,0
22059,LaSalle Parish,12587,1187,2431,4744,2606,1222,325,72,0,0,0
22061,Lincoln Parish,24478,4754,7465,9791,2366,98,4,0,0,0,0
22063,Livingston Parish,62433,20405,26607,11432,1313,1501,821,332,22,0,0
22065,Madison Parish,,0,0,0,0,0,0,0,0,0,0
22067,Morehouse Parish,20558,4926,5803,7735,1853,241,0,0,0,0,0
22069,Natchitoches Parish,23481,4414,5826,7697,3842,1415,264,22,1,0,0
22071,Orleans Parish,150990,135825,12627,2247,127,163,1,0,0,0,0
22073,Ouachita Parish,81105,43634,18399,15337,3143,525,63,4,0,0,0
22075,Plaquemines Parish,15517,13742,1718,47,10,0,0,0,0,0,0
22077,Pointe Coupee Parish,15122,14553,569,0,0,0,0,0,0,0,0
22079,Rapides Parish,76144,29103,18951,14642,6175,3200,1934,1117,631,224,167
22081,Red River Parish,5819,356,946,3260,1181,76,0,0,0,0,0
22083,Richland Parish,14061,4579,5078,3742,611,46,5,0,0,0,0
22085,Sabine Parish,22286,559,1626,6744,7241,4255,1604,253,4,0,0
22087,St. Bernard Parish,21573,11845,7940,1783,4,1,0,0,0,0,0
22089,St. Charles Parish,34060,29664,3932,464,0,0,0,0,0,0,0
22091,St. Helena Parish,,0,0,0,0,0,0,0,0,0,0
22093,St. James Parish,10279,10136,143,0,0,0,0,0,0,0,0
22095,St. John the Baptist Parish,25406,23008,2050,342,4,2,0,0,0,0,0
22097,St. Landry Parish,49554,40866,7974,666,44,3,1,0,0,0,0
22099,St. Martin Parish,37259,36707,552,0,0,0,0,0,0,0,0
22101,St. Mary Parish,43992,42525,1359,108,0,0,0,0,0,0,0
22103,St. Tammany Parish,90444,8864,15956,40522,15797,7225,1783,275,20,2,0
22105,Tangipahoa Parish,69659,1821,2622,28850,21351,9120,4271,1457,163,4,0
22107,Tensas Parish,4936,3668,1117,145,6,0,0,0,0,0,0
22109,Terrebonne Parish,49189,35036,14133,19,1,0,0,0,0,0,0
22111,Union Parish,14199,1553,3614,7426,1524,80,2,0,0,0,0
22113,Vermilion Parish,35116,29707,4789,318,257,45,0,0,0,0,0
22115,Vernon Parish,21102,471,1013,6469,5880,4058,2184,799,189,36,3
22117,Washington Parish,29452,2670,2935,9069,6221,5553,2458,543,3,0,0
22119,Webster Parish,52245,4107,16288,25877,5617,352,4,0,0,0,0
22121,West Baton Rouge Parish,10840,10208,630,2,0,0,0,0,0,0,0
22123,West Carroll Parish,6523,1201,1071,2505,1288,401,55,2,0,0,0
22125,West Feliciana Parish,5610,1187,2208,2094,120,1,0,0,0,0,0
22127,Winn Parish,,0,0,0,0,0,0,0,0,0,0
23001,Androscoggin County,39281,18771,20004,506,0,0,0,0,0,0,0
23003,Aroostook County,35861,12516,15460,7797,88,0,0,0,0,0,0
23005,Cumberland County,140007,73900,62027,4065,15,0,0,0,0,0,0
23007,Franklin County,23456,6137,16451,828,31,9,0,0,0,0,0
23009,Hancock County,50830,11108,25694,13827,201,0,0,0,0,0,0
23011,Kennebec County,50202,19428,29590,1163,21,0,0,0,0,0,0
23013,Knox County,28777,11261,14614,2893,9,0,0,0,0,0,0
23015,Lincoln County,29468,11429,17205,834,0,0,0,0,0,0,0
23017,Oxford County,41639,10884,28269,2464,22,0,0,0,0,0,0
23019,Penobscot County,47591,12455,22407,12443,284,2,0,0,0,0,0
23021,Piscataquis County,11065,2497,8088,470,8,2,0,0,0,0,0
23023,Sagadahoc County,20096,8699,10982,415,0,0,0,0,0,0,0
23025,Somerset County,20045,6485,12506,1052,2,0,0,0,0,0,0
23027,Waldo County,28352,6948,18976,2428,0,0,0,0,0,0,0
23029,Washington County,37110,6753,10334,16736,3102,185,0,0,0,0,0
23031,York County,98635,26094,43901,27174,1462,4,0,0,0,0,0
24001,Allegany County,40423,5178,11302,17202,5362,1274,104,1,0,0,0
24003,Anne Arundel County,197995,112772,64319,20111,793,0,0,0,0,0,0
24005,Baltimore County,295660,197842,77521,19815,482,0,0,0,0,0,0
24009,Calvert County,43378,7150,8376,23208,4558,86,0,0,0,0,0
24011,Caroline County,16803,6673,3289,5677,804,360,0,0,0,0,0
24013,Carroll County,75890,41630,27512,6681,67,0,0,0,0,0,0
24015,Cecil County,47980,20239,12069,13127,2451,94,0,0,0,0,0
24017,Charles County,68187,11642,12363,34304,9530,334,14,0,0,0,0
24019,Dorchester County,22903,11147,3435,6508,1280,315,167,45,6,0,0
24021,Frederick County,115774,66949,31124,14299,2593,609,176,24,0,0,0
24023,Garrett County,30911,6178,9653,12467,2496,117,0,0,0,0,0
24025,Harford County,101545,42512,37255,20156,1545,77,0,0,0,0,0
24027,Howard County,93348,45069,38710,9397,172,0,0,0,0,0,0
24029,Kent County,13721,8151,4149,1366,55,0,0,0,0,0,0
24031,Montgomery County,277760,167502,96719,13256,283,0,0,0,0,0,0
24033,Prince George's County,269519,143465,91635,33170,1244,5,0,0,0,0,0
24035,Queen Anne's County,26673,14550,7579,4431,113,0,0,0,0,0,0
24037,St. Mary's County,49228,9666,9100,24984,5224,254,0,0,0,0,0
24039,Somerset County,16957,5881,2183,6498,2075,241,77,2,0,0,0
24041,Talbot County,21608,10244,5019,5671,671,3,0,0,0,0,0
24043,Washington County,61067,34605,12931,8586,3215,1214,434,82,0,0,0
24045,Wicomico County,47239,29063,6599,9649,1786,141,1,0,0,0,0
24047,Worcester County,40266,28547,7563,3453,702,1,0,0,0,0,0
24510,Baltimore city,222613,198793,23753,67,0,0,0,0,0,0,0
25001,Barnstable County,160563,89938,43037,25969,1591,28,0,0,0,0,0
25003,Berkshire County,73867,37382,34264,2208,13,0,0,0,0,0,0
25005,Bristol County,189743,121501,55234,12741,246,21,0,0,0,0,0
25007,Dukes County,21241,12589,7997,655,0,0,0,0,0,0,0
25009,Essex County,225622,138333,53983,31517,1744,45,0,0,0,0,0
25011,Franklin County,41835,24662,16131,1039,3,0,0,0,0,0,0
25013,Hampden County,155551,58121,38936,53995,4392,107,0,0,0,0,0
25015,Hampshire County,61570,20206,20576,19781,1005,2,0,0,0,0,0
25017,Middlesex County,423257,284971,89388,46810,2018,70,0,0,0,0,0
25019,Nantucket County,13586,7529,5903,154,0,0,0,0,0,0,0
25021,Norfolk County,205712,85998,54924,60481,4067,242,0,0,0,0,0
25023,Plymouth County,197569,74264,61448,55269,5572,1008,8,0,0,0,0
25025,Suffolk County,121009,114783,6115,111,0,0,0,0,0,0,0
25027,Worcester County,287302,148064,103838,33403,1837,156,4,0,0,0,0
26001,Alcona County,19993,2086,4009,9618,3350,764,157,9,0,0,0
26003,Alger County,12402,2769,3434,4752,768,324,205,115,32,2,1
26005,Allegan County,65836,33794,28685,3350,7,0,0,0,0,0,0
26007,Alpena County,21956,7489,5366,7684,1262,143,12,0,0,0,0
26009,Antrim County,37051,6778,11248,15665,3146,206,8,0,0,0,0
26011,Arenac County,17108,7033,4069,4465,1270,227,39,5,0,0,0
26013,Baraga County,10733,2271,5257,2904,252,44,5,0,0,0,0
26015,Barry County,33500,15542,15266,2690,2,0,0,0,0,0,0
26017,Bay County,52004,44190,5765,1935,114,0,0,0,0,0,0
26019,Benzie County,19184,5169,9450,4360,201,4,0,0,0,0,0
26021,Berrien County,86107,62358,18276,5471,2,0,0,0,0,0,0
26023,Branch County,26566,22658,3840,68,0,0,0,0,0,0,0
26025,Calhoun County,62907,42670,19126,1111,0,0,0,0,0,0,0
26027,Cass County,35385,26531,7415,1439,0,0,0,0,0,0,0
26029,Charlevoix County,28841,10966,11069,6619,187,0,0,0,0,0,0
26031,Cheboygan County,30139,7134,7301,11166,3869,629,39,1,0,0,0
26033,Chippewa County,27288,4740,3851,9921,5353,2582,665,107,55,14,0
26035,Clare County,20971,2531,3598,10616,3231,710,285,0,0,0,0
26037,Clinton County,35960,27048,8528,384,0,0,0,0,0,0,0
26039,Crawford County,18052,363,2089,6398,4757,2510,1108,506,321,0,0
26041,Delta County,22854,3963,5472,8472,3267,1529,119,29,3,0,0
26043,Dickinson County,11815,1122,3549,6220,895,27,2,0,0,0,0
26045,Eaton County,46114,33480,12390,244,0,0,0,0,0,0,0
26047,Emmet County,30920,9752,8641,10054,1839,449,173,12,0,0,0
26049,Genesee County,189465,153767,32538,3160,0,0,0,0,0,0,0
26051,Gladwin County,27521,5666,7294,13333,1185,30,11,2,0,0,0
26053,Gogebic County,20082,6064,13284,734,0,0,0,0,0,0,0
26055,Grand Traverse County,48417,16648,16338,13419,1740,249,23,0,0,0,0
26057,Gratiot County,22209,20238,1947,24,0,0,0,0,0,0,0
26059,Hillsdale County,32740,25525,7053,162,0,0,0,0,0,0,0
26061,Houghton County,26137,6222,17614,2205,78,18,0,0,0,0,0
26063,Huron County,32464,24715,6888,839,22,0,0,0,0,0,0
26065,Ingham County,101051,80978,18890,1180,3,0,0,0,0,0,0
26067,Ionia County,31213,22857,7868,488,0,0,0,0,0,0,0
26069,Iosco County,29014,3663,3605,11416,6599,2542,893,262,34,0,0
26071,Iron County,11414,2392,5343,2807,721,151,0,0,0,0,0
26073,Isabella County,30256,18732,6562,4812,150,0,0,0,0,0,0
26075,Jackson County,78016,50161,25489,2366,0,0,0,0,0,0,0
26077,Kalamazoo County,98175,72496,24306,1372,1,0,0,0,0,0,0
26079,Kalkaska County,20191,1866,5121,9118,3356,662,67,1,0,0,0
26081,Kent County,206171,153329,49820,3002,20,0,0,0,0,0,0
26083,Keweenaw County,4783,1659,2640,477,4,3,0,0,0,0,0
26085,Lake County,28747,1374,2527,11011,8077,3906,1597,255,0,0,0
26087,Lapeer County,43325,25138,16049,2138,0,0,0,0,0,0,0
26089,Leelanau County,23842,7416,11400,4852,172,2,0,0,0,0,0
26091,Lenawee County,53033,40754,11915,364,0,0,0,0,0,0,0
26093,Livingston County,86110,40871,38041,7191,7,0,0,0,0,0,0
26095,Luce County,9874,1346,1531,4533,1244,417,272,303,116,62,50
26097,Mackinac County,20686,6845,4206,7250,1533,518,209,125,0,0,0
26099,Macomb County,269878,242792,23777,3306,3,0,0,0,0,0,0
26101,Manistee County,25028,6712,8784,5994,1536,1271,625,106,0,0,0
26103,Marquette County,6281,2889,1380,1922,89,1,0,0,0,0,0
26105,Mason County,24002,11098,7374,4293,929,307,1,0,0,0,0
26107,Mecosta County,31025,11320,12607,6406,652,38,2,0,0,0,0
26109,Menominee County,10691,2484,4299,3598,303,7,0,0,0,0,0
26111,Midland County,41094,15676,6464,17808,1145,1,0,0,0,0,0
26113,Missaukee County,15548,4484,3650,5675,1554,179,4,2,0,0,0
26115,Monroe County,68596,57606,9798,1192,0,0,0,0,0,0,0
26117,Montcalm County,43143,27134,13587,2167,128,125,2,0,0,0,0
26119,Montmorency County,19209,2260,3002,8958,3526,1197,251,15,0,0,0
26121,Muskegon County,81710,43448,28697,9429,136,0,0,0,0,0,0
26123,Newaygo County,39342,10310,8974,10804,6233,2767,254,0,0,0,0
26125,Oakland County,434013,350447,76834,6725,7,0,0,0,0,0,0
26127,Oceana County,25941,7723,12095,5919,203,1,0,0,0,0,0
26129,Ogemaw County,27057,5469,4351,11509,3943,1074,407,269,35,0,0
26131,Ontonagon County,,0,0,0,0,0,0,0,0,0,0
26133,Osceola County,12450,3291,2900,5323,859,73,4,0,0,0,0
26135,Oscoda County,15179,238,632,5560,5419,2500,666,149,15,0,0
26137,Otsego County,26705,1492,5010,13270,5367,1355,211,0,0,0,0
26139,Ottawa County,97738,63656,29843,4239,0,0,0,0,0,0,0
26141,Presque Isle County,22981,8437,7582,5920,831,176,35,0,0,0,0
26143,Roscommon County,34973,8210,9190,11455,3171,1564,978,396,9,0,0
26145,Saginaw County,95942,77842,14481,3593,26,0,0,0,0,0,0
26147,St. Clair County,76880,49126,23369,4369,16,0,0,0,0,0,0
26149,St. Joseph County,35336,30518,3974,840,4,0,0,0,0,0,0
26151,Sanilac County,30978,24719,5794,451,14,0,0,0,0,0,0
26153,Schoolcraft County,,0,0,0,0,0,0,0,0,0,0
26155,Shiawassee County,33820,27690,5927,203,0,0,0,0,0,0,0
26157,Tuscola County,35717,22088,10871,2758,0,0,0,0,0,0,0
26159,Van Buren County,49556,26980,20011,2565,0,0,0,0,0,0,0
26161,Washtenaw County,119426,80345,33932,5148,1,0,0,0,0,0,0
26163,Wayne County,781052,739018,28174,13838,22,0,0,0,0,0,0
26165,Wexford County,24378,4467,6702,9776,3104,319,10,0,0,0,0
27001,Aitkin County,42538,2830,11615,18642,6770,2021,576,84,0,0,0
27003,Anoka County,134314,75040,21970,27987,7345,1260,387,174,134,17,0
27005,Becker County,33329,3856,1640,7569,7233,6782,4058,1651,377,74,89
27007,Beltrami County,37050,1377,1647,7985,7409,7951,5860,2931,1238,268,384
27009,Benton County,20066,7192,3281,6958,2248,306,57,19,5,0,0
27011,Big Stone County,7408,4823,880,1091,355,140,77,25,17,0,0
27013,Blue Earth County,32882,28793,3227,772,77,13,0,0,0,0,0
27015,Brown County,18017,10396,1193,6013,399,16,0,0,0,0,0
27017,Carlton County,33712,1489,7322,16177,8011,686,27,0,0,0,0
27019,Carver County,44832,34867,8050,1832,69,12,2,0,0,0,0
27021,Cass County,50897,1792,5914,18174,14217,7898,1957,926,18,1,0
27023,Chippewa County,11379,9455,1210,547,95,60,12,0,0,0,0
27025,Chisago County,29099,8438,7570,10283,2352,366,67,19,4,0,0
27027,Clay County,29826,24208,2096,3073,301,111,32,5,0,0,0
27029,Clearwater County,9134,698,326,2091,2036,1797,1430,504,193,37,22
27031,Cook County,12639,677,967,4305,2295,690,1018,1489,838,284,76
27033,Cottonwood County,10699,7133,1113,2322,116,15,0,0,0,0,0
27035,Crow Wing County,80809,2210,6446,36264,26404,8519,920,46,0,0,0
27037,Dakota County,141285,124231,15173,1822,49,9,1,0,0,0,0
27039,Dodge County,11807,10639,1139,29,0,0,0,0,0,0,0
27041,Douglas County,30209,13473,7586,7747,1265,98,22,17,1,0,0
27043,Faribault County,14929,14222,510,185,6,0,6,0,0,0,0
27045,Fillmore County,20030,10315,6934,2744,37,0,0,0,0,0,0
27047,Freeborn County,21632,20104,1130,387,11,0,0,0,0,0,0
27049,Goodhue County,28737,14886,10899,2905,47,0,0,0,0,0,0
27051,Grant County,7387,5728,1102,412,103,41,1,0,0,0,0
27053,Hennepin County,373826,342424,24891,6002,424,78,7,0,0,0,0
27055,Houston County,15964,4161,6129,5441,233,0,0,0,0,0,0
27057,Hubbard County,27907,394,605,5913,8671,7492,3228,1273,320,6,5
27059,Isanti County,23106,3746,3270,10395,4371,991,219,98,16,0,0
27061,Itasca County,68279,4819,17651,33037,10249,2361,140,21,1,0,0
27063,Jackson County,10396,7294,2058,930,95,17,2,0,0,0,0
27065,Kanabec County,8605,707,1320,3953,1692,698,202,27,6,0,0
27067,Kandiyohi County,28743,18207,5216,4626,573,110,11,0,0,0,0
27069,Kittson County,10030,4186,187,977,739,1240,802,661,399,319,520
27071,Koochiching County,55075,8642,16790,17646,6920,3299,1338,440,0,0,0
27073,Lac qui Parle County,7793,6651,318,451,171,56,40,58,48,0,0
27075,Lake County,46155,1068,5417,14934,4518,2475,3748,6930,5755,1310,0
27077,Lake of the Woods County,8511,1532,1145,3246,1491,562,284,160,71,15,5
27079,Le Sueur County,19266,15517,2709,942,77,5,16,0,0,0,0
27081,Lincoln County,6855,4675,712,1278,170,19,1,0,0,0,0
27083,Lyon County,16111,14208,774,895,166,61,7,0,0,0,0
27085,McLeod County,20189,19230,874,83,2,0,0,0,0,0,0
27087,Mahnomen County,5740,2191,253,821,696,665,478,345,122,34,135
27089,Marshall County,14800,7218,560,3729,1376,1048,448,237,97,47,40
27091,Martin County,15337,14922,293,114,7,1,0,0,0,0,0
27093,Meeker County,17556,13465,3488,557,42,4,0,0,0,0,0
27095,Mille Lacs County,20416,3514,3730,9349,2923,655,192,33,17,3,0
27097,Morrison County,30008,2848,2278,10322,9246,3935,853,309,123,42,52
27099,Mower County,22836,20569,2083,184,0,0,0,0,0,0,0
27101,Murray County,6136,5484,348,282,18,4,0,0,0,0,0
27103,Nicollet County,16547,12141,2742,1504,119,41,0,0,0,0,0
27105,Nobles County,9207,8613,341,252,1,0,0,0,0,0,0
27107,Norman County,9340,7670,570,936,90,39,15,9,11,0,0
27109,Olmsted County,71292,46940,22580,1772,0,0,0,0,0,0,0
27111,Otter Tail County,63531,28212,14949,16011,3468,668,188,35,0,0,0
27113,Pennington County,9829,7602,646,927,410,150,40,23,16,9,6
27115,Pine County,30655,2135,5471,14149,6463,1825,416,128,61,7,0
27117,Pipestone County,8167,5507,1312,1266,64,18,0,0,0,0,0
27119,Polk County,28558,18580,3276,5483,714,304,84,51,52,14,0
27121,Pope County,13676,8023,2815,2303,426,101,8,0,0,0,0
27123,Ramsey County,152024,139111,11469,1414,29,1,0,0,0,0,0
27125,Red Lake County,3978,2564,597,765,37,13,2,0,0,0,0
27127,Redwood County,7574,7002,360,212,0,0,0,0,0,0,0
27129,Renville County,15823,14639,976,201,7,0,0,0,0,0,0
27131,Rice County,27996,21835,5132,958,63,6,2,0,0,0,0
27133,Rock County,7697,6346,690,616,23,13,9,0,0,0,0
27135,Roseau County,14289,3470,777,3161,2494,1813,1503,637,240,77,117
27137,St. Louis County,182241,24584,32773,70613,31655,8496,8098,4097,1669,256,0
27139,Scott County,58941,39381,14050,5137,322,39,12,0,0,0,0
27141,Sherburne County,43390,6923,4677,16191,10798,3911,758,106,26,0,0
27143,Sibley County,12397,10660,1120,564,36,4,9,4,0,0,0
27145,Stearns County,71831,43765,22596,5068,353,46,3,0,0,0,0
27147,Steele County,20103,19353,630,105,15,0,0,0,0,0,0
27149,Stevens County,7880,5592,1000,1166,107,15,0,0,0,0,0
27151,Swift County,9870,7616,1116,862,126,107,43,0,0,0,0
27153,Todd County,24723,5102,4374,8238,5416,1320,237,36,0,0,0
27155,Traverse County,5968,4977,521,388,75,7,0,0,0,0,0
27157,Wabasha County,17583,8275,8163,995,136,14,0,0,0,0,0
27159,Wadena County,11380,390,279,1970,4110,1694,1228,1237,466,6,0
27161,Waseca County,11806,10931,601,248,26,0,0,0,0,0,0
27163,Washington County,107007,76792,21194,8502,476,40,3,0,0,0,0
27165,Watonwan County,8150,7822,248,80,0,0,0,0,0,0,0
27167,Wilkin County,8192,7565,212,187,88,67,64,9,0,0,0
27169,Winona County,24325,7610,9998,6538,177,2,0,0,0,0,0
27171,Wright County,71323,44665,21325,5205,127,1,0,0,0,0,0
27173,Yellow Medicine County,10448,7896,1251,1143,125,21,10,2,0,0,0
28001,Adams County,17516,6202,4918,4839,1397,160,0,0,0,0,0
28003,Alcorn County,22116,2358,2860,4114,6546,5098,877,213,50,0,0
28005,Amite County,16259,14,98,2604,5604,4684,2070,958,225,2,0
28007,Attala County,16880,402,2201,3651,5912,3627,860,191,33,3,0
28009,Benton County,8897,117,287,2287,3394,2002,621,180,9,0,0
28011,Bolivar County,24074,17872,6007,164,29,2,0,0,0,0,0
28013,Calhoun County,12681,1741,1807,5330,3224,548,31,0,0,0,0
28015,Carroll County,9825,366,281,3631,4376,1059,104,8,0,0,0
28017,Chickasaw County,13299,2279,2547,4166,3554,728,25,0,0,0,0
28019,Choctaw County,8455,38,297,3729,3832,543,16,0,0,0,0
28021,Claiborne County,8164,451,1864,4258,1501,90,0,0,0,0,0
28023,Clarke County,15247,133,540,3369,5460,3936,1418,371,20,0,0
28025,Clay County,12437,1850,3079,2946,3112,1286,164,0,0,0,0
28027,Coahoma County,15803,9301,5957,530,14,1,0,0,0,0,0
28029,Copiah County,23052,600,2009,11311,7851,1235,46,0,0,0,0
28031,Covington County,17041,168,542,3251,6425,4756,1416,435,48,0,0
28033,DeSoto County,79752,12857,18750,39840,8158,147,0,0,0,0,0
28035,Forrest County,41924,10375,4659,9595,7487,5315,2888,1108,379,69,49
28037,Franklin County,9307,34,233,4857,3768,409,6,0,0,0,0
28039,George County,16496,298,503,3097,3723,4027,2849,1463,494,29,13
28041,Greene County,11645,72,271,2267,3483,3239,1577,648,86,2,0
28043,Grenada County,15872,1341,4072,6340,3533,557,29,0,0,0,0
28045,Hancock County,51679,11152,4908,16099,7749,4492,2895,2116,1231,368,669
28047,Harrison County,105042,32919,12473,26429,16160,9309,4394,2358,887,82,31
28049,Hinds County,113518,46997,22075,27885,13013,2916,506,126,0,0,0
28051,Holmes County,15836,1791,1718,3347,4370,2854,1484,264,8,0,0
28053,Humphreys County,7735,4387,941,1579,828,0,0,0,0,0,0
28055,Issaquena County,2964,2480,437,47,0,0,0,0,0,0,0
28057,Itawamba County,16193,578,1115,5736,6538,2040,183,3,0,0,0
28059,Jackson County,83181,15229,5173,19846,15051,12241,7822,4906,1988,457,468
28061,Jasper County,19011,204,777,6255,7668,3495,558,54,0,0,0
28063,Jefferson County,9133,323,587,3383,3602,1087,134,17,0,0,0
28065,Jefferson Davis County,12801,10,19,1404,3225,3921,2571,1331,316,4,0
28067,Jones County,40434,3707,4848,11457,11794,6266,1973,389,0,0,0
28069,Kemper County,11570,33,85,2406,5703,2894,430,19,0,0,0
28071,Lafayette County,30454,630,3229,17916,7864,780,35,0,0,0,0
28073,Lamar County,32618,799,682,9309,8646,5914,3104,2084,1398,411,271
28075,Lauderdale County,46333,8325,5600,12548,14605,4648,551,55,1,0,0
28077,Lawrence County,12758,113,391,2805,3891,3551,1568,407,31,1,0
28079,Leake County,16713,62,332,2624,5128,5627,1961,652,323,4,0
28081,Lee County,42623,9968,5176,14835,10099,2248,274,23,0,0,0
28083,Leflore County,16902,7233,7765,1849,54,1,0,0,0,0,0
28085,Lincoln County,25019,757,2391,4760,9176,6146,1549,233,7,0,0
28087,Lowndes County,31942,4657,7887,13294,5447,656,1,0,0,0,0
28089,Madison County,56275,12998,17668,15564,3969,3004,2246,791,35,0,0
28091,Marion County,19938,479,920,3257,3960,4950,3925,2004,409,26,8
28093,Marshall County,26361,968,2957,9931,8406,3386,581,124,8,0,0
28095,Monroe County,27920,2561,6080,10510,6545,1972,250,2,0,0,0
28097,Montgomery County,10643,508,1571,4724,3400,437,3,0,0,0,0
28099,Neshoba County,17414,750,1794,5249,7501,1762,318,40,0,0,0
28101,Newton County,17840,97,483,5072,7395,4169,601,22,1,0,0
28103,Noxubee County,10047,1204,2030,3626,2591,579,17,0,0,0,0
28105,Oktibbeha County,23225,2176,6057,7716,6391,885,0,0,0,0,0
28107,Panola County,24138,2724,3520,7737,7348,2385,392,32,0,0,0
28109,Pearl River County,37646,858,1101,10005,10994,6962,3978,2431,924,167,226
28111,Perry County,11607,76,154,2308,3036,3037,1875,843,237,37,4
28113,Pike County,23671,729,1821,6953,5704,4468,2457,1351,188,0,0
28115,Pontotoc County,19549,384,443,8309,8521,1803,89,0,0,0,0
